ID,rank,finalWorth,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,gender,title,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
ID2003,1905,1500,Carmen Thyssen,79,Andorra,,"Investments, art",Manufacturing,Spain,,False,F,,,,1943,4,23,,,3154057987,,106.4,,,,77142,42.506285,1.521801
ID2004,1905,1500,Tran Ba Duong & family,63,Vietnam,Ho Chi Minh City,Automotive,Automotive,Vietnam,,True,M,,,,1960,4,1,163.52,2.8,261921244843,28.5,110.6,75.3,19.1,37.6,96462106,14.058324,108.277199
ID2005,1905,1500,Kenny Troutt,75,United States,Dallas,Telecom,Telecom,United States,,True,M,,Texas,South,1948,1,8,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2006,1905,1500,Jens von Bahr,52,Sweden,Stockholm,Gambling products,Gambling & Casinos,Sweden,,True,M,,,,1971,2,22,110.51,1.8,530832908738,67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
ID2007,1905,1500,Wang Junmin,54,China,Chengdu,Pharmaceuticals,Healthcare,China,,True,M,,,,1968,12,12,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2008,1905,1500,Weng Xianding,61,China,Shenzhen,Medical devices,Healthcare,China,,True,M,,,,1961,11,28,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2009,1905,1500,Farris Wilks,71,United States,Cisco,Natural gas,Energy,United States,,True,M,,Texas,South,1952,2,9,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2010,1905,1500,Gordon Wu,87,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,,True,M,,,,1935,12,3,,,,,,,,,,,
ID2011,1905,1500,Xiong Wu,47,China,Shenzhen,Software,Technology,China,,True,M,,,,1976,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2012,1905,1500,Xu Zhenhua,,China,Shanghai,Online games,Media & Entertainment,China,,True,M,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2013,1905,1500,Xu Zhihan,50,China,Wuxi,Electronics,Technology,China,,True,M,,,,1972,11,30,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2014,1905,1500,Tingdong Yang,62,China,Suqian,Brewery,Food & Beverage,China,,True,M,,,,1960,5,20,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2015,1905,1500,Michael Minhong Yu,61,China,Beijing,Education,Service,China,,True,M,,,,1962,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2016,1905,1500,Justin Yuan,,China,Shanghai,Online games,Media & Entertainment,China,,True,M,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2017,1905,1500,Zhang Bangxin,43,China,Beijing,Education,Service,China,,True,M,,,,1980,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2018,1905,1500,Zhang Hong,,China,Hangzhou,Solar,Energy,China,,True,F,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2019,1905,1500,Zhou Zongwen & family,66,China,Shenzhen,Jewelry,Fashion & Retail,China,,True,M,,,,1957,3,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2020,2020,1400,Antti Aarnio-Wihuri,83,Finland,Helsinki,Diversified,Diversified,Finland,,False,M,,,,1940,2,24,112.33,1,268761201365,88.2,100.2,81.7,20.8,36.6,5520314,61.92411,25.748151
ID2021,2020,1400,Alberto Alcocer,80,Spain,Madrid,Investments,Finance & Investments,Spain,,True,M,,,,1942,12,7,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47,47076781,40.463667,-3.74922
ID2022,2020,1400,Nigel Austin,52,Australia,Melbourne,Retail,Fashion & Retail,Australia,,True,M,,,,1970,9,25,119.8,1.6,1392680589329,113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
ID2023,2020,1400,Binny Bansal,40,Singapore,Singapore,Flipkart,Technology,India,,True,M,,,,1982,12,3,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2024,2020,1400,Girdhari Lal Bawri,75,India,Mumbai,Pharmaceuticals,Healthcare,India,,True,M,,,,1947,8,3,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2025,2020,1400,John Bloor,79,United Kingdom,Aberdyfi,"Real estate, manufacturing",Diversified,United Kingdom,,True,M,,,,1943,6,16,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID2026,2020,1400,Vladimir Bogdanov,71,Russia,Surgut,Oil,Energy,Russia,,True,M,,,,1951,5,28,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID2027,2020,1400,Amit Burman,53,India,Delhi,Consumer goods,Food & Beverage,India,,False,M,,,,1969,7,1,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2028,2020,1400,Cai Jianyong,52,China,Ningbo,Nickel,Metals & Mining,China,,True,M,,,,1971,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2029,2020,1400,Steve Case,64,United States,McLean,AOL,Technology,United States,,True,M,,Virginia,South,1958,8,21,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2030,2020,1400,Chen Wenyuan & family,55,China,Suzhou,Testing equipment,Technology,China,,True,M,,,,1968,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2031,2020,1400,Chua Thian Poh,74,Singapore,Singapore,Real estate,Real Estate,Singapore,,True,M,,,,1948,7,11,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2032,2020,1400,Sasson Dayan & family,83,Brazil,Sao Paulo,Banking,Finance & Investments,Brazil,,True,M,,,,1940,4,1,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID2033,2020,1400,Chris Ellison,65,Australia,Perth,Mining,Metals & Mining,Australia,,True,M,,,,1957,6,26,119.8,1.6,1392680589329,113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
ID2034,2020,1400,John Farber,97,United States,New York,Chemicals,Manufacturing,United States,,True,M,Dr.,New York,Northeast,1925,8,23,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2035,2020,1400,J. Christopher Flowers,65,United States,Palm Beach,Investments,Finance & Investments,United States,J.C. Flowers & Co. LLC,True,M,Founder and Managing Director,Florida,South,1957,10,27,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2036,2020,1400,Reinold Geiger,75,Switzerland,Geneva,Beauty products,Fashion & Retail,Austria,,True,M,,,,1947,7,10,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID2037,2020,1400,Ali Ghodsi,44,United States,San Francisco,Data analytics,Technology,Sweden,,True,M,,California,West,1978,12,8,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2038,2020,1400,Lance Gokongwei,55,Philippines,Manila,Diversified,Diversified,Philippines,,False,M,,,,1967,12,1,129.61,2.5,376795508680,35.5,107.5,71.1,14,43.1,108116615,12.879721,121.774017
ID2039,2020,1400,Guan Yihong,53,China,Guangzhou,Restaurant,Food & Beverage,China,,True,M,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2040,2020,1400,Rajinder Gupta,64,India,Ludhiana,"Textiles, paper",Manufacturing,India,,True,M,,,,1959,1,2,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2041,2020,1400,Torstein Hagen,80,Switzerland,Lucerne,Cruises,Service,Norway,,True,M,,,,1943,2,18,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID2042,2020,1400,Ayman Hariri,44,France,Paris,"Construction, investments",Construction & Engineering,Lebanon,,False,M,,,,1978,5,16,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749
ID2043,2020,1400,Alfredo Harp Helu & family,79,Mexico,Mexico City,"Banking, investments",Finance & Investments,Mexico,,True,M,,,,1944,3,11,141.54,3.6,1258286717125,40.2,105.8,75,13.1,55.1,126014024,23.634501,-102.552784
ID2044,2020,1400,He Xiaopeng,45,China,Guangzhou,Electric vehicles,Automotive,China,,True,M,,,,1977,11,3,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2045,2020,1400,Christoph Henkel,65,United Kingdom,London,Consumer goods,Fashion & Retail,Germany,,False,M,,,,1958,2,11,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID2046,2020,1400,Daniel Hirschfeld,81,United States,Kearney,Fashion retail,Fashion & Retail,United States,,False,M,,Nebraska,Midwest,1941,5,31,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2047,2020,1400,Drew Houston,40,United States,Austin,Cloud storage service,Technology,United States,Dropbox,True,M,CEO,Texas,South,1983,3,4,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2048,2020,1400,Huang Jinxiang & family,58,China,Xuancheng,Chemicals,Manufacturing,China,,True,M,,,,1965,1,27,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2049,2020,1400,Rameshchandra Jain,74,India,Mumbai,Textiles,Manufacturing,India,,True,M,,,,1948,6,22,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2050,2020,1400,Ke Zunhong & family,68,China,Chengdu,Pharmaceuticals,Healthcare,China,,True,M,,,,1954,7,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2051,2020,1400,Kim Taek-jin,56,South Korea,Seoul,Online games,Media & Entertainment,South Korea,NCSOFT Corporation,True,M,,,,1967,3,14,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922
ID2052,2020,1400,Koh Wee Meng,59,Singapore,Singapore,"Real estate, hotels",Real Estate,Singapore,,True,M,,,,1963,7,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2053,2020,1400,Sergei Kolesnikov,51,Russia,Moscow,Building materials,Manufacturing,Russia,,True,M,,,,1972,2,25,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID2054,2020,1400,Hemendra Kothari,76,India,Mumbai,Financial services,Finance & Investments,India,,False,M,,,,1946,8,26,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2055,2020,1400,Sebastian Kulczyk,42,Switzerland,,Diversified,Finance & Investments,Poland,,False,M,,,,1980,11,16,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID2056,2020,1400,Kwee Liong Keng,77,Singapore,Singapore,Real estate,Real Estate,Singapore,,False,M,,,,1946,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2057,2020,1400,Kwee Liong Phing,65,Singapore,Singapore,Real estate,Real Estate,Singapore,,False,M,,,,1958,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2058,2020,1400,Kwee Liong Seen,70,Singapore,Singapore,Real estate,Real Estate,Singapore,,False,M,,,,1953,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2059,2020,1400,Kwee Liong Tek,76,Singapore,Singapore,Real estate,Real Estate,Singapore,,False,M,,,,1947,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2060,2020,1400,Kwek Leng Keow,71,Singapore,Singapore,Diversified,Diversified,Singapore,,False,M,,,,1952,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2061,2020,1400,Kwek Leng Peck,67,Singapore,Singapore,Diversified,Diversified,Singapore,,False,M,,,,1956,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID2062,2020,1400,Raymond Kwok,69,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,,False,M,,,,1953,4,10,,,,,,,,,,,
ID2063,2020,1400,Lee Ho-jin,60,South Korea,Seoul,Diversified,Diversified,South Korea,Taekwang Industrial,False,M,,,,1962,12,8,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922
ID2064,2020,1400,Michael Lee-Chin,72,Canada,Burlington,Mutual funds,Finance & Investments,Canada,,True,M,,,,1951,1,3,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
ID2065,2020,1400,Manfredi Lefebvre d'Ovidio & family,69,Monaco,Monte Carlo,Cruises,Service,Italy,,False,M,,,,1953,4,30,,,7184844193,,,,,,38964,43.7384176,7.4246158
ID2066,2020,1400,Bernard Lewis & family,97,United Kingdom,London,Fashion retailer,Fashion & Retail,United Kingdom,,True,M,,,,1926,2,10,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID2067,2020,1400,Li Jinyang,,China,Chifeng,Mining,Metals & Mining,China,,False,F,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2068,2020,1400,William Li,48,China,Beijing,Electric vehicles,Automotive,China,,True,M,,,,1975,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2069,2020,1400,Jenny Lindén Urnes,52,Sweden,Helsingborg,Powdered metal,Manufacturing,Sweden,,False,F,,,,1971,3,29,110.51,1.8,530832908738,67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
ID2070,2020,1400,Liu Fangyi,53,China,Shanghai,Medical equipment,Healthcare,China,,True,M,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2071,2020,1400,K.C. Liu,69,Taiwan,Taipei,Manufacturing,Technology,Taiwan,,True,M,,,,1954,3,20,,,,,,,,,,,
ID2072,2020,1400,Liu Ming Chung,60,Hong Kong,Hong Kong,Paper,Manufacturing,Brazil,,True,M,,,,1963,1,1,,,,,,,,,,,
ID2073,2020,1400,Anatoly Lomakin,70,Russia,Moscow,Investments,Metals & Mining,Russia,,True,M,,,,1952,6,30,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID2074,2020,1400,Brandt Louie,79,Canada,Vancouver,Drugstores,Food & Beverage,Canada,,False,M,,,,1943,7,5,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
ID2075,2020,1400,Lucia Maggi & family,90,Brazil,Rondonopolis,Agribusiness,Diversified,Brazil,,True,F,Philanthropist,,,1932,7,20,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID2076,2020,1400,Gary Magness,69,United States,Denver,"Cable TV, investments",Media & Entertainment,United States,,False,M,,Colorado,West,1954,2,26,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2077,2020,1400,Mao Lixiang & family,82,China,Ningbo,Cooking appliances,Technology,China,,True,M,,,,1941,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2078,2020,1400,David McMurtry,82,United Kingdom,Wotton-under-Edge,Manufacturing,Manufacturing,United Kingdom,,True,M,,,,1940,5,3,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID2079,2020,1400,Deepak Mehta,66,India,Vadodara,Chemicals,Manufacturing,India,,False,M,,,,1956,12,12,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2080,2020,1400,Miao Shouliang,68,China,Shenzhen,Real estate,Real Estate,China,,True,M,,,,1955,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2081,2020,1400,Miao Yongjun,55,China,Zhengzhou,Clinical diagnostics,Healthcare,China,,True,M,,,,1967,12,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2082,2020,1400,Yoshiko Mori,82,Japan,Tokyo,Real estate,Real Estate,Japan,,False,F,,,,1940,9,24,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924
ID2083,2020,1400,Marius Nacht,57,Israel,Tel Aviv,Software,Technology,Israel,,True,M,,,,1966,1,1,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612
ID2084,2020,1400,Tadako Nakatani,,Japan,Kobe,Medical diagnostic equipment,Healthcare,Japan,,False,F,,,,,,,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924
ID2085,2020,1400,Vadim Novinsky,59,Ukraine,Kiev,Steel,Metals & Mining,Ukraine,,True,M,,,,1963,6,3,281.66,7.9,153781069118,82.7,99,71.6,20.1,45.2,44385155,48.379433,31.16558
ID2086,2020,1400,Niti Osathanugrah,49,Thailand,Bangkok,"Energy drinks,investments",Finance & Investments,Thailand,,False,M,,,,1973,10,18,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541
ID2087,2020,1400,Gretel Packer,57,Australia,Sydney,Investments,Finance & Investments,Australia,,False,F,,,,1966,4,1,119.8,1.6,1392680589329,113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
ID2088,2020,1400,Pan Longquan,58,China,Nanjing,Manufacturing,Manufacturing,China,,True,M,,,,1965,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2089,2020,1400,Pan Shiyi,60,China,Beijing,Real estate,Real Estate,China,,True,M,,,,1963,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2090,2020,1400,David Paul,56,United States,Audubon,Medical devices,Healthcare,United States,Globus Medical,True,M,Founder and Executive Chairman,Pennsylvania,Northeast,1966,12,25,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2091,2020,1400,Tom Persson,38,Sweden,Stockholm,H&M,Fashion & Retail,Sweden,,False,M,,,,1985,1,1,110.51,1.8,530832908738,67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
ID2092,2020,1400,Qian Jinghong,50,China,Wuxi,Electric scooters,Automotive,China,,True,F,,,,1973,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2093,2020,1400,Qin Long,57,China,Qingdao,Tire,Manufacturing,China,,True,M,,,,1965,7,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2094,2020,1400,M.Satyanarayana Reddy,65,India,Hyderabad,Pharmaceuticals,Healthcare,India,,True,M,,,,1957,4,18,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2095,2020,1400,Mochtar Riady & family,93,Indonesia,Jakarta,Diversified,Diversified,Indonesia,,True,M,,,,1929,5,12,151.18,3,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917,-0.789275,113.921327
ID2096,2020,1400,Rihanna,35,United States,Los Angeles,"Music, cosmetics",Fashion & Retail,Barbados,,True,F,Musician,California,West,1988,2,20,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2097,2020,1400,Boris Rotenberg,66,Russia,Moscow,"Construction, pipes, chemicals",Construction & Engineering,Russia,,True,M,,,,1957,1,3,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID2098,2020,1400,Subhash Runwal,79,India,Mumbai,Real estate,Real Estate,India,,True,M,,,,1943,5,22,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2099,2020,1400,Igor Rybakov,50,Russia,Moscow,Building materials,Manufacturing,Russia,,True,M,,,,1972,5,16,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID2100,2020,1400,Carlos Sanchez,61,Brazil,Santo Andre,Generic drugs,Healthcare,Brazil,,False,M,,,,1962,1,21,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID2101,2020,1400,Martin Selig,85,United States,Seattle,Real estate,Real Estate,United States,,True,M,,Washington,West,1937,12,31,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2102,2020,1400,Airat Shaimiev,61,Russia,Kazan,"Refinery, chemicals",Energy,Russia,,True,M,,,,1962,3,7,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID2103,2020,1400,Radik Shaimiev,58,Russia,Kazan,"Refinery, chemicals",Energy,Russia,,True,M,,,,1964,11,14,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID2104,2020,1400,Nobutoshi Shimamura,97,Japan,Saitama,Retail,Fashion & Retail,Japan,,True,M,,,,1926,3,8,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924
ID2105,2020,1400,Jared Smith,48,United States,Provo,Cloud computing,Technology,United States,,True,M,,Utah,West,1974,10,2,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2106,2020,1400,Charlotte Soderstrom,46,Sweden,Stockholm,H&M,Fashion & Retail,Sweden,,False,F,,,,1977,1,1,110.51,1.8,530832908738,67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
ID2107,2020,1400,Anand Surana,52,India,Bangalore,Pharmaceuticals,Healthcare,India,,False,M,,,,1971,3,24,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2108,2020,1400,Dilip Surana,57,India,Bangalore,Pharmaceuticals,Healthcare,India,,False,M,,,,1966,1,18,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID2109,2020,1400,Wilma Tisch,95,United States,New York,Diversified,Finance & Investments,United States,,False,F,,New York,Northeast,1927,6,25,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2110,2020,1400,Jianyi Wang,60,China,Hangzhou,Fiber optic cables,Technology,China,,True,M,,,,1963,1,12,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2111,2020,1400,Wang Jilei,58,China,Shanghai,Logistics,Logistics,China,,True,M,,,,1965,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2112,2020,1400,Shuifu Wang,68,China,Hangzhou,Manufacturing,Manufacturing,China,,True,M,,,,1955,2,10,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2113,2020,1400,Wang Yanqing & family,76,China,Weihai,Carbon fiber products,Manufacturing,China,,False,F,,,,1946,7,2,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2114,2020,1400,Wang Zelong,26,China,Jiaozuo,Chemicals,Metals & Mining,China,,False,M,,,,1996,7,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2115,2020,1400,Werner O. Weber,84,Switzerland,Zurich,Electronic components,Manufacturing,Switzerland,,True,M,,,,1939,2,9,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID2116,2020,1400,Anne Werninghaus,37,Brazil,Joinville,Industrial machinery,Manufacturing,Brazil,,False,F,,,,1986,1,1,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID2117,2020,1400,"Alfred West, Jr.",80,United States,Paoli,Money management,Finance & Investments,United States,,True,M,,Pennsylvania,Northeast,1942,12,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID2118,2020,1400,Bo Wu,68,China,Nanjing,Machinery,Manufacturing,China,,True,M,,,,1954,5,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2119,2020,1400,Wu Chaoqun,53,China,Meishan,Chemicals,Manufacturing,China,,True,M,,,,1969,5,18,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2120,2020,1400,Swift Xie,43,China,Shenzhen,Drones,Technology,China,DJI Technology Co.,True,M,Chief Marketing Officer,,,1980,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2121,2020,1400,Xu Guozhong & family,59,China,Changzhou,Motors,Manufacturing,China,,True,M,,,,1963,9,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2122,2020,1400,Yao Kuizhang,58,China,Hengshui,Beverages,Food & Beverage,China,,True,M,,,,1965,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2123,2020,1400,Yu Peidi,63,China,Shanghai,Real estate,Real Estate,Hong Kong,,True,M,,,,1960,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2124,2020,1400,Yuan Liping,52,China,Shenzhen,Pharmaceuticals,Healthcare,Canada,,False,F,,,,1971,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2125,2020,1400,Zhang Chuanwei & family,60,China,Zhongshan,Machinery,Manufacturing,China,,True,M,,,,1962,6,15,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2126,2020,1400,Zhang Keqiang,62,China,Guangzhou,Real estate,Real Estate,China,,True,M,,,,1960,4,29,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID2127,2020,1400,Zhang Xin,57,China,Beijing,Real estate,Real Estate,China,SOHO China,True,F,"Cofounder, CEO",,,1965,8,24,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
