BattleId;winpick1;winpick2;winpick3;winpick4;winpick5
663719972451027024;Alice;Kagura;Khufra;Martis;Moskov
591000051506347348;Alice;Franco;Gusion;Hayabusa;Melissa
590489113606879384;Alice;Fredrinn;Karrie;Tigreal;Yve
707671506662275722;Fanny;Franco;Irithel;Kagura;Yu Zhong
706776242204259370;Kaja;Lancelot;Lapu-Lapu;Pharsa;Wanwan
705952742354791948;Alice;Beatrix;Franco;Martis;Xavier
705128009849710432;Alice;Beatrix;Lolita;Martis;Xavier
628529278169167879;Barats;Hilda;Kadita;Moskov;Valentina
710383194393046456;Badang;Kaja;Lunox;Martis;Wanwan
710158687862548634;Benedetta;Carmilla;Cecilion;Franco;Lesley
709842342046360221;Benedetta;Franco;Kadita;Lapu-Lapu;Lesley
709542029343088088;Benedetta;Gloo;Julian;Lesley;Lolita
709168118080231606;Alice;Benedetta;Dyrroth;Gloo;Wanwan
708792398636143638;Benedetta;Brody;Gloo;Hylos;Pharsa
707259683721987299;Beatrix;Hanzo;Kaja;Lapu-Lapu;Pharsa
585588332584689454;Brody;Kaja;Lapu-Lapu;Ling;Pharsa
585512749750213500;Cecilion;Chou;Franco;Hayabusa;Lesley
585396124208256312;Esmeralda;Faramis;Fredrinn;Khufra;Wanwan
585254012330364318;Grock;Kaja;Ling;Lunox;Moskov
585155253852358888;Brody;Fanny;Khufra;Minsitthar;Yve
585066734576387340;Beatrix;Grock;Khufra;Valentina;Yi Sun-shin
694272153592441534;Edith;Kadita;Martis;Melissa;Yve
694059621430765125;Brody;Hanzo;Lapu-Lapu;Lolita;Valentina
583159184981399971;Brody;Diggie;Fredrinn;Lapu-Lapu;Valentina
692819157566264103;Brody;Chou;Kaja;Martis;Pharsa
692273082539347168;Kaja;Karrie;Lancelot;Thamuz;Valentina
691817983509694506;Alice;Brody;Kaja;Lapu-Lapu;Martis
577938055232645613;Fredrinn;Kaja;Lapu-Lapu;Valentina;Wanwan
249797155044348214;Brody;Lolita;Minsitthar;Xavier;Yin
249140858271714393;Brody;Khufra;Lapu-Lapu;Valentina;Yin
230120990738321334;Atlas;Harley;Melissa;Paquito;Zhask
230001985784482397;Esmeralda;Fanny;Kadita;Melissa;Zhask
229900654621066616;Badang;Balmond;Brody;Julian;Khufra
672599636947598177;Helcurt;Johnson;Kadita;Sun;Wanwan
672520399095953129;Brody;Esmeralda;Hanzo;Kaja;Valentina
694524843698335983;Franco;Ling;Minsitthar;Popol and Kupa;Xavier
694277058445093595;Edith;Franco;Karina;Wanwan;Xavier
694020288120268159;Chou;Franco;Ling;Popol and Kupa;Xavier
693747201214685319;Franco;Hayabusa;Minsitthar;Popol and Kupa;Valentina
261801017406036478;Aamon;Franco;Minsitthar;Wanwan;Xavier
261214045700527148;Chou;Gusion;Lunox;Melissa;Silvanna
578774414214197281;Alice;Claude;Dyrroth;Kadita;Yi Sun-shin
254218780925913578;Kaja;Luo Yi;Wanwan;Yin;Yu Zhong
639234939422898909;Fanny;Floryn;Paquito;Popol and Kupa;Valentina
672182170421389298;Kadita;Lesley;Ling;Sun;Valentina
672047480246985550;Grock;Minsitthar;Popol and Kupa;Xavier;Yu Zhong
671792500923522006;Alice;Faramis;Ruby;Wanwan;Xavier
671500262758765790;Grock;Khufra;Popol and Kupa;Valentina;Xavier
671251768835919823;Fanny;Khufra;Melissa;Popol and Kupa;Xavier
671020429012454304;Atlas;Chou;Lancelot;Popol and Kupa;Xavier
670626318518404472;Edith;Fredrinn;Kaja;Lylia;Moskov
670213370297794511;Gloo;Kaja;Ling;Popol and Kupa;Xavier
669596136252717195;Dyrroth;Fanny;Grock;Popol and Kupa;Xavier
668894811042951494;Badang;Faramis;Hanzo;Khufra;Popol and Kupa
667993731199215879;Aldous;Franco;Kimmy;Lancelot;Xavier
649765481971259337;Freya;Hanabi;Martis;Rafaela;Xavier
637415836087555145;Arlott;Change;Hilda;Ling;Melissa
636701097694924193;Joy;Khufra;Layla;Melissa;Valentina
713661341066639685;Joy;Layla;Selena;Valentina;Yin
713394675137164325;Atlas;Brody;Edith;Layla;Pharsa
696234086061309826;Franco;Hanzo;Joy;Melissa;Xavier
594401429380347485;Aurora;Belerick;Brody;Carmilla;Freya
594192320307606056;Franco;Freya;Irithel;Martis;Valir
593861431732153344;Grock;Hanzo;Layla;Pharsa;Selena
593527970471290444;Brody;Julian;Lapu-Lapu;Layla;Minotaur
593298662167355887;Argus;Hanabi;Kaja;Kimmy;Xavier
220037313763415270;Claude;Harley;Kaja;Khaleed;Martis
219807313969745940;Aldous;Kaja;Layla;Valentina;Yin
219540927213144895;Cecilion;Edith;Fredrinn;Hylos;Layla
219154569135064407;Claude;Fredrinn;Kaja;Pharsa;Terizla
218799362454782120;Cyclops;Fredrinn;Khufra;Lapu-Lapu;Melissa
585047261192572906;Aamon;Atlas;Eudora;Layla;Yu Zhong
584285948174584616;Clint;Cyclops;Helcurt;Johnson;Martis
668533058830517605;Aamon;Kaja;Layla;Terizla;Vexana
667756082066800903;Brody;Fredrinn;Gloo;Kadita;Yve
649315798895366923;Claude;Floryn;Joy;Kadita;Zilong
648574865497197448;Aamon;Chou;Kaja;Pharsa;Wanwan
263954750229513823;Aamon;Karrie;Pharsa;Valir;Zilong
263317209579061532;Argus;Clint;Fredrinn;Rafaela;Xavier
249464806178045479;Claude;Faramis;Kadita;Roger;Zilong
619450267061204895;Gloo;Joy;Julian;Khufra;Wanwan
247643198878659143;Chou;Martis;Pharsa;Wanwan;Zilong
283380642496040067;Edith;Faramis;Granger;Natan;Zilong
282323045454104331;Aamon;Cyclops;Hanabi;Khufra;Martis
281114188253937831;Beatrix;Hylos;Joy;Kimmy;Xavier
275788991447602140;Alice;Floryn;Gatotkaca;Melissa;Terizla
264710514149570569;Akai;Chou;Claude;Kadita;Yin
264122511651910440;Aamon;Franco;Layla;Xavier;Zilong
649993639223764670;Akai;Cyclops;Franco;Joy;Moskov
254646950508471965;Estes;Fanny;Natan;Xavier;Zilong
711644853920964451;Claude;Estes;Martis;Xavier;Zilong
646407066655804888;Benedetta;Brody;Chou;Martis;Yve
645787796796229543;Beatrix;Kadita;Lancelot;Minsitthar;Pharsa
627577109691313368;Beatrix;Chou;Kadita;Lancelot;Lapu-Lapu
579240538424898484;Beatrix;Chou;Esmeralda;Gloo;Yve
578585817905262264;Beatrix;Chou;Gloo;Hayabusa;Kadita
576922016294265477;Bane;Faramis;Kaja;Lesley;Ling
648439428000407185;Arlott;Beatrix;Chou;Fanny;Kadita
647786459827427734;Chou;Fanny;Gloo;Lesley;Valentina
708307445290868373;Clint;Grock;Kaja;Ling;Pharsa
689741130598872578;Chou;Harith;Kaja;Yi Sun-shin;Yve
688969578378850328;Fanny;Lesley;Lolita;Pharsa;Rafaela
688328464315607888;Beatrix;Fanny;Johnson;Kadita;Lapu-Lapu
236499820331787561;Faramis;Grock;Kaja;Karrie;Lancelot
235677707756756563;Fredrinn;Khufra;Lapu-Lapu;Melissa;Valentina
235032693863209165;Beatrix;Kaja;Lancelot;Lapu-Lapu;Valentina
590947266358900523;Aamon;Chou;Claude;Kadita;Minotaur
590477813548544584;Edith;Estes;Miya;Nana;Yin
589965617223658783;Beatrix;Edith;Tigreal;Valir;Yin
242965421149349838;Edith;Fanny;Franco;Kagura;Melissa
224934620159712856;Edith;Hanabi;Harley;Julian;Lolita
224102938397546640;Bane;Brody;Minsitthar;Pharsa;Yu Zhong
223189686616494826;Hilda;Luo Yi;Miya;Uranus;Yin
682776433106239828;Benedetta;Gloo;Hanabi;Vale;Yin
682247194351123191;Beatrix;Lancelot;Minsitthar;Paquito;Valentina
681860454020953704;Edith;Gatotkaca;Miya;Vexana;Yin
681429497002471787;Edith;Gatotkaca;Miya;Pharsa;Yin
681037581236710628;Atlas;Hanabi;Martis;Vale;Yu Zhong
680535310581245766;Edith;Gatotkaca;Gusion;Miya;Yin
679946380370649337;Edith;Miya;Selena;Vale;Yin
679288679143709244;Aulus;Joy;Kadita;Khufra;Vexana
677204194076001705;Edith;Gatotkaca;Lesley;Yin;Zhask
676652179109314560;Edith;Gatotkaca;Harley;Miya;Yin
676138956287244970;Brody;Edith;Khufra;Ling;Valir
607567797656809712;Edith;Gatotkaca;Mathilda;Melissa;Yin
607133572168215557;Grock;Martis;Minsitthar;Moskov;Vale
671145150567763413;Grock;Hayabusa;Jawhead;Lesley;Nana
669743629724629553;Atlas;Hanzo;Kagura;Lesley;Terizla
603776909197700336;Aamon;Benedetta;Brody;Diggie;Lolita
603301636706658283;Bane;Helcurt;Khufra;Melissa;Pharsa
602550846358544569;Beatrix;Cyclops;Lolita;Paquito;Yu Zhong
602093707219426478;Faramis;Lesley;Martis;Minsitthar;Yve
601222116621145459;Gusion;Kimmy;Lolita;Sun;Zhask
583130486009702881;Franco;Kimmy;Lylia;X.Borg;Yi Sun-shin
647059455007954391;Franco;Gusion;Lapu-Lapu;Lesley;Vexana
646380029836431388;Clint;Kaja;Lapu-Lapu;Ling;Vexana
645754553749113635;Bane;Beatrix;Gloo;Harley;Lolita
642519550022022044;Akai;Brody;Jawhead;Melissa;Vexana
641578398133415163;Atlas;Julian;Popol and Kupa;Vexana;Yu Zhong
686343996151064346;Franco;Harith;Popol and Kupa;Vexana;X.Borg
639170751136422470;Belerick;Brody;Grock;Natalia;Vexana
632729133416060120;Brody;Cecilion;Floryn;Martis;Minsitthar
632167300154134403;Fanny;Fredrinn;Grock;Kagura;Lesley
631665300081609410;Alucard;Beatrix;Change;Freya;Lolita
229430810968682812;Alice;Beatrix;Fanny;Tigreal;Yu Zhong
229242566847064908;Alice;Claude;Tigreal;Yi Sun-shin;Yu Zhong
228959756135523312;Harith;Kaja;Lapu-Lapu;Valentina;Yin
228736611109658382;Faramis;Lapu-Lapu;Ling;Tigreal;Wanwan
631223880523012470;Freya;Gusion;Joy;Kadita;Melissa
227858814283632877;Freya;Joy;Natan;Pharsa;Tigreal
227316179525519992;Fanny;Joy;Kimmy;Lesley;Tigreal
226760445117154540;Hanabi;Kaja;Lunox;Martis;Tigreal
226281397349859513;Claude;Edith;Kagura;Ling;Tigreal
225559297383283491;Brody;Cecilion;Paquito;Tigreal;Zilong
224668559820797203;Claude;Diggie;Grock;Ling;Yve
223785475890032542;Balmond;Brody;Edith;Tigreal;Xavier
627291275322796655;Beatrix;Diggie;Esmeralda;Hayabusa;Valentina
267575210093334742;Joy;Kadita;Kaja;Minsitthar;Wanwan
267357369352079823;Grock;Hayabusa;Lesley;Yu Zhong;Yve
267233386531144975;Kadita;Ling;Lolita;Masha;Moskov
267106152419966900;Fanny;Faramis;Lapu-Lapu;Miya;Tigreal
266890373263013315;Akai;Faramis;Lapu-Lapu;Miya;Tigreal
266782560993947740;Fanny;Gloo;Lunox;Tigreal;Wanwan
266617866178013377;Franco;Hayabusa;Martis;Melissa;Xavier
578486681470135803;Claude;Fanny;Gloo;Minsitthar;Pharsa
577585872209340248;Claude;Gloo;Khufra;Martis;Yve
251860221110148584;Badang;Brody;Chou;Hayabusa;Valentina
681920553498585651;Dyrroth;Gusion;Hylos;Kadita;Moskov
278305653306304302;Cecilion;Claude;Esmeralda;Kaja;Lapu-Lapu
237656038412439628;Beatrix;Cecilion;Esmeralda;Hilda;Valir
237009718848834428;Arlott;Cecilion;Esmeralda;Khufra;Moskov
236094177850213669;Aamon;Aldous;Kaja;Wanwan;Xavier
703892437953182658;Fanny;Fredrinn;Harley;Khufra;Wanwan
703582581832578745;Beatrix;Edith;Hanzo;Kadita;Yve
702974457413134998;Change;Clint;Guinevere;Hayabusa;Khufra
702120300087103196;Akai;Esmeralda;Lolita;Valentina;Wanwan
702015730518346139;Esmeralda;Fredrinn;Kaja;Valentina;Wanwan
701813377429159935;Chou;Esmeralda;Minotaur;Wanwan;Xavier
701591443584071532;Esmeralda;Melissa;Minsitthar;Natalia;Valentina
701409908201370010;Chou;Hanzo;Melissa;Natalia;Xavier
701248395956202778;Esmeralda;Khufra;Lapu-Lapu;Lunox;Melissa
700962720501474889;Claude;Esmeralda;Hanzo;Natalia;Valentina
677842735453601800;Claude;Khufra;Lapu-Lapu;Ling;Pharsa
677099173535447792;Gloo;Karina;Melissa;Vexana;X.Borg
662020299273396767;Atlas;Badang;Brody;Kagura;Karina
660814985421247231;Alucard;Brody;Edith;Lolita;Valir
655709252853783421;Fanny;Franco;Jawhead;Karrie;Valentina
281127631503048021;Brody;Cecilion;Franco;Lancelot;X.Borg
648701824731784808;Cecilion;Karrie;Lancelot;Lapu-Lapu;Selena
274147377639135615;Clint;Franco;Karina;Nana;Zilong
263187230985077500;Kadita;Karina;Layla;Thamuz;Xavier
262386348433390996;Chou;Clint;Franco;Karina;Pharsa
253307345915376134;Clint;Julian;Karina;Khufra;Yin
240072919588789522;Argus;Beatrix;Cecilion;Kaja;Ling
239008227260880889;Chou;Kaja;Karina;Karrie;Pharsa
237638618024759573;Dyrroth;Kadita;Kagura;Martis;Miya
287549930460360310;Atlas;Cecilion;Dyrroth;Gusion;Lesley
666292816775125520;Alice;Hayabusa;Moskov;Valir;X.Borg
665636047556089199;Brody;Diggie;Edith;Karina;Kimmy
270830623504368988;Faramis;Franco;Kimmy;Lancelot;Minsitthar
604705953572879654;Claude;Franco;Hanzo;Minsitthar;Zhask
599155296753305737;Argus;Karina;Layla;Saber;Valentina
706159678174750881;Edith;Gatotkaca;Natan;Saber;Valentina
657912287609032630;Estes;Hayabusa;Lesley;Terizla;Valentina
243719278103954293;Atlas;Aulus;Fredrinn;Moskov;Valentina
242509325687126255;Aamon;Lesley;Lolita;Martis;Valentina
241886602673844972;Fredrinn;Jawhead;Moskov;Natalia;Xavier
654963015171239464;Claude;Fanny;Freya;Lolita;Nana
653316754206677709;Akai;Floryn;Moskov;Terizla;Valentina
605135776720410192;Brody;Fredrinn;Freya;Nana;Selena
604565495257813091;Atlas;Helcurt;Minsitthar;Moskov;Valentina
631651302782968280;Balmond;Claude;Khufra;Ling;Valentina
631107169081269613;Change;Edith;Harley;Hylos;Miya
630517156538914995;Balmond;Estes;Helcurt;Moskov;Valentina
629602216835715552;Balmond;Claude;Edith;Helcurt;Valentina
628720576013962151;Franco;Fredrinn;Lapu-Lapu;Moskov;Valentina
627968312492066437;Beatrix;Fanny;Lapu-Lapu;Lolita;Xavier
281608478861639632;Alucard;Cecilion;Claude;Edith;Minsitthar
584636061025091515;Beatrix;Diggie;Faramis;Ling;Minsitthar
636957953920324328;Claude;Fredrinn;Kaja;Valentina;Yu Zhong
227113770601119913;Brody;Fanny;Gloo;Khufra;Lunox
628342249524726029;Claude;Fredrinn;Kagura;Lancelot;Lolita
678400286633133011;Freya;Joy;Lesley;Tigreal;Valir
677179528078588797;Edith;Esmeralda;Hayabusa;Lesley;Nana
675423105497853619;Badang;Miya;Saber;Valentina;Valir
659594231161666902;Gatotkaca;Kagura;Lancelot;Natan;Yin
651732551224343212;Beatrix;Khufra;Ling;Thamuz;Valentina
651003759698720187;Badang;Melissa;Minotaur;Xavier;Yi Sun-shin
650300437329162509;Brody;Julian;Minsitthar;Xavier;Zilong
277373434949348103;Clint;Esmeralda;Kagura;Kaja;Terizla
594865449058508817;Cyclops;Edith;Hanabi;Ling;Terizla
584280240164486270;Aldous;Helcurt;Lolita;Moskov;Vale
583769345214691281;Atlas;Badang;Martis;Melissa;Pharsa
583135219063239160;Fanny;Franco;Hanabi;Kagura;Yu Zhong
581766541835019591;Aldous;Atlas;Hanabi;Kagura;Martis
581192051304472566;Brody;Kagura;Karina;Lolita;Yu Zhong
648208491903212133;Claude;Franco;Lancelot;Lapu-Lapu;Xavier
696575600387159040;Aamon;Aldous;Atlas;Claude;Eudora
639746019055625532;Aamon;Brody;Kagura;Kaja;Yu Zhong
237431342903054330;Franco;Hilda;Kagura;Karrie;Lancelot
236637645831654262;Brody;Franco;Granger;Hilda;Kagura
650644743382912764;Edith;Eudora;Fanny;Khufra;Melissa
650522311045171496;Hanabi;Harley;Khufra;Minsitthar;Xavier
718183460594769619;Edith;Harley;Ling;Minsitthar;Moskov
717716236872440446;Aamon;Franco;Melissa;Minsitthar;Pharsa
716978760922944535;Beatrix;Diggie;Martis;Minsitthar;Pharsa
715954016085855187;Alice;Franco;Kimmy;Xavier;Yin
715060400895280376;Estes;Hanabi;Lancelot;Minsitthar;Yve
679544457331088589;Grock;Kaja;Lancelot;Melissa;Xavier
679032230941431737;Gloo;Lapu-Lapu;Lesley;Martis;Pharsa
678578454761706313;Brody;Fanny;Kaja;Terizla;Xavier
677625461648263651;Aldous;Freya;Khufra;Melissa;Pharsa
261842511084754418;Hayabusa;Hilda;Minsitthar;Miya;Valentina
261697500103938144;Brody;Chou;Faramis;Khufra;Yi Sun-shin
261516003375942024;Beatrix;Hayabusa;Kadita;Kagura;Minsitthar
261351158236152850;Angela;Julian;Lapu-Lapu;Lesley;Yve
282527546028577068;Akai;Badang;Franco;Karrie;Pharsa
675364015338279273;Beatrix;Guinevere;Natalia;Saber;Xavier
675139332714122648;Beatrix;Guinevere;Hayabusa;Khufra;Pharsa
628612841054746172;Beatrix;Khufra;Martis;Pharsa;Terizla
606014183432000010;Cecilion;Claude;Guinevere;Hayabusa;Lolita
704616535079999851;Balmond;Guinevere;Khufra;Miya;Valentina
704091595587146779;Barats;Guinevere;Hilda;Valentina;Wanwan
703418286449052974;Chou;Claude;Kaja;Lancelot;Yve
702748232896169524;Claude;Franco;Guinevere;Harley;Natalia
702190192090366072;Brody;Grock;Kaja;Karina;Valir
701790068642102365;Franco;Hayabusa;Joy;Lesley;Wanwan
701310428169320296;Fanny;Franco;Guinevere;Moskov;Valentina
700907246704341794;Brody;Guinevere;Helcurt;Hilda;Pharsa
700472149337386593;Claude;Fanny;Julian;Khufra;Lapu-Lapu
233646381499099263;Arlott;Guinevere;Hayabusa;Khufra;Wanwan
692427168785798378;Guinevere;Harley;Hilda;Julian;Melissa
691816922652512180;Akai;Cyclops;Franco;Guinevere;Melissa
691277474760133461;Arlott;Gloo;Johnson;Kadita;Lesley
690160362356376277;Atlas;Guinevere;Valentina;Wanwan;Yi Sun-shin
689586855373340323;Minsitthar;Natalia;Pharsa;Wanwan;Yi Sun-shin
688689516446119989;Fanny;Lapu-Lapu;Pharsa;Selena;Wanwan
278786264441862770;Fredrinn;Khufra;Ling;Wanwan;Xavier
689890810209138483;Akai;Badang;Brody;Gusion;Kadita
255455624132980754;Beatrix;Hayabusa;Julian;Kaja;Minsitthar
675965963594750736;Badang;Brody;Hanzo;Kaja;Valentina
233333029275289881;Atlas;Badang;Hayabusa;Lesley;Lunox
232486452566540294;Hayabusa;Julian;Kaja;Melissa;Yu Zhong
232052819783432906;Beatrix;Faramis;Hanzo;Kaja;Lapu-Lapu
231680493363508685;Badang;Beatrix;Faramis;Franco;Karina
633096464789250099;Esmeralda;Kagura;Selena;Wanwan;Yi Sun-shin
632956040833506074;Badang;Claude;Gord;Khufra;Saber
694702101293610501;Aldous;Chou;Joy;Karrie;Yve
694507320231768183;Balmond;Carmilla;Cecilion;Clint;Gloo
694304829703629690;Bane;Melissa;Minsitthar;Selena;Valentina
694074366053492367;Beatrix;Gloo;Khufra;Lancelot;Valentina
693854326288982630;Balmond;Carmilla;Lesley;Xavier;Yin
244946208526837415;Belerick;Hanzo;Moskov;Xavier;Yu Zhong
244256630052626606;Carmilla;Granger;Karrie;X.Borg;Xavier
243512801846499949;Arlott;Carmilla;Claude;Freya;Xavier
242843499912893701;Arlott;Change;Esmeralda;Franco;Karrie
242315699971821791;Arlott;Carmilla;Helcurt;Moskov;Xavier
227271838283155967;Aamon;Beatrix;Carmilla;Cecilion;Yu Zhong
226735362508145841;Cecilion;Diggie;Fredrinn;Hanzo;Melissa
226141020638756754;Carmilla;Cyclops;Jawhead;Kimmy;Martis
626768878450583091;Brody;Carmilla;Lancelot;Lapu-Lapu;Lunox
699604686202942527;Franco;Grock;Ling;Melissa;Yve
699161814945181315;Fredrinn;Gloo;Kadita;Melissa;Pharsa
698660875729577906;Arlott;Faramis;Fredrinn;Kaja;Karrie
698142941328384078;Akai;Diggie;Lapu-Lapu;Melissa;Valentina
697580313497507698;Akai;Kaja;Lapu-Lapu;Melissa;Valentina
697188530875732144;Fredrinn;Khufra;Lapu-Lapu;Pharsa;Wanwan
696961812437077096;Claude;Fanny;Gloo;Khufra;Valentina
244666722119984184;Claude;Diggie;Fredrinn;Martis;Pharsa
637526869583980397;Claude;Gloo;Hayabusa;Lolita;Valentina
636896209471135687;Beatrix;Fanny;Gloo;Kaja;Valentina
636607239776492594;Chou;Joy;Kadita;Ling;Moskov
636311299349928047;Claude;Fredrinn;Gloo;Khufra;Xavier
635945947956892594;Claude;Fredrinn;Khufra;Minsitthar;Yve
635638582917320602;Diggie;Faramis;Fredrinn;Gloo;Karrie
674781901240780601;Arlott;Beatrix;Fanny;Khufra;Pharsa
674591595534861214;Arlott;Claude;Johnson;Joy;Ling
674362063892627209;Beatrix;Gloo;Hayabusa;Khufra;Yve
654321643409722969;Atlas;Brody;Cecilion;Martis;Minsitthar
653725248545966439;Aamon;Claude;Faramis;Gloo;Lolita
652895705677513467;Irithel;Lancelot;Nana;Natalia;Ruby
599112196756683809;Irithel;Joy;Natalia;Valentina;Yin
598153396847457703;Eudora;Irithel;Lapu-Lapu;Martis;Natalia
578525220211033207;Argus;Kaja;Moskov;Saber;Vexana
577149671035138252;Eudora;Granger;Khufra;Melissa;Natalia
576887927138184163;Aldous;Change;Martis;Moskov;Rafaela
617752883102161456;Aamon;Clint;Gloo;Luo Yi;Natalia
611899632951668442;Franco;Irithel;Kimmy;Ruby;Valentina
611063767891355708;Brody;Kadita;Ling;Natalia;Silvanna
610260196690141766;Aldous;Granger;Irithel;Natalia;Xavier
609670918587194928;Hayabusa;Kimmy;Lapu-Lapu;Miya;Natalia
609053882110614018;Eudora;Irithel;Kimmy;Natalia;Terizla
625813875291616797;Atlas;Chou;Freya;Kimmy;Pharsa
684068200354419662;Chou;Fredrinn;Karrie;Selena;Vale
620115879618940367;Jawhead;Kagura;Karrie;Martis;Natalia
619458912831408341;Brody;Karrie;Khaleed;Luo Yi;Natalia
583246166659078878;Esmeralda;Estes;Gusion;Lesley;Xavier
582763369385333873;Beatrix;Franco;Lapu-Lapu;Martis;Valentina
582207042271481354;Arlott;Beatrix;Cecilion;Jawhead;Kadita
581716118919612671;Alice;Floryn;Hanabi;Harley;Hayabusa
580923560014545300;Jawhead;Ling;Lolita;Wanwan;Yve
580451611828190589;Gloo;Kaja;Ling;Lunox;Moskov
579804373141583908;Gloo;Kaja;Ling;Lunox;Melissa
579200535099503461;Angela;Gloo;Ling;Lunox;Wanwan
578466512303713748;Beatrix;Franco;Khaleed;Ling;Lunox
644614016593967456;Alice;Angela;Arlott;Beatrix;Fredrinn
245038271150827381;Aldous;Beatrix;Claude;Julian;Valentina
642260670868495640;Aldous;Kadita;Melissa;Pharsa;Yi Sun-shin
641854504401246266;Fredrinn;Grock;Khufra;Luo Yi;Melissa
641678526706226731;Arlott;Beatrix;Gloo;Harley;Lancelot
229205763272305218;Argus;Brody;Fredrinn;Lolita;Pharsa
672113227606353281;Faramis;Floryn;Lancelot;Minsitthar;Moskov
671949378898976832;Estes;Faramis;Franco;Fredrinn;Melissa
671772125598669644;Argus;Martis;Melissa;Selena;Xavier
671533398431454617;Akai;Beatrix;Faramis;Franco;Phoveus
243162293859941658;Franco;Freya;Hanabi;Sun;Xavier
620135318641329117;Atlas;Irithel;Lancelot;Vexana;Yu Zhong
619429891737795691;Dyrroth;Gloo;Irithel;Johnson;Vale
617480023830046866;Cecilion;Claude;Fredrinn;Jawhead;Khufra
616861063208116950;Carmilla;Kimmy;Minsitthar;Miya;Yin
614614735182761550;Hayabusa;Irithel;Kaja;Terizla;Xavier
614137989517937131;Dyrroth;Franco;Gloo;Irithel;Yve
277785657320484102;Cecilion;Grock;Joy;Lancelot;Melissa
276619242987136851;Gusion;Harley;Irithel;Ruby;Saber
275477047974371685;Franco;Gord;Irithel;Martis;X.Borg
270058049082292130;Diggie;Irithel;Jawhead;Pharsa;Ruby
269569951818904416;Arlott;Freya;Khufra;Moskov;Nana
268826419965521169;Estes;Fredrinn;Hayabusa;Melissa;Vexana
586923474707600480;Chou;Edith;Gusion;Irithel;Valentina
586417106653335501;Aamon;Cecilion;Dyrroth;Irithel;Lolita
585943556444179337;Cyclops;Dyrroth;Estes;Harley;Irithel
261711480222169349;Arlott;Gusion;Lesley;Minsitthar;Valentina
638907903432449974;Belerick;Irithel;Martis;Paquito;Pharsa
638102841877584499;Aldous;Kadita;Lesley;Selena;Yi Sun-shin
222703900045042693;Franco;Irithel;Martis;Pharsa;Sun
280248756640909410;Arlott;Beatrix;Kaja;Lancelot;Valentina
279838467005056104;Beatrix;Kaja;Lancelot;Lapu-Lapu;Pharsa
279353513657728972;Brody;Fanny;Gloo;Grock;Kadita
585199642339363573;Claude;Faramis;Kaja;Lancelot;Lapu-Lapu
585099668385613423;Gloo;Karrie;Khufra;Lancelot;Pharsa
584991027187859975;Gloo;Kaja;Lancelot;Melissa;Yve
584863771601845602;Faramis;Kaja;Lancelot;Lapu-Lapu;Melissa
680205195099906992;Brody;Gloo;Hanzo;Lolita;Pharsa
276765907530685540;Brody;Fanny;Kagura;Khufra;Thamuz
654190174461027564;Hayabusa;Khufra;Minsitthar;Wanwan;Xavier
239498905799941751;Baxia;Hanabi;Hilda;Minsitthar;Yve
238875027440458113;Chou;Kadita;Kimmy;Minsitthar;Wanwan
604804050626335441;Brody;Chou;Hanzo;Minsitthar;Xavier
652099088028585291;Akai;Edith;Lesley;Lylia;Natalia
716957243136573629;Benedetta;Estes;Kagura;Lancelot;Melissa
716581575232093117;Franco;Hayabusa;Lesley;Minsitthar;Xavier
716248985849591543;Granger;Mathilda;Minsitthar;Wanwan;Yve
715774980373901150;Hanzo;Khufra;Kimmy;Lylia;Minsitthar
590025154060090768;Beatrix;Edith;Lancelot;Minsitthar;Yve
589285805504853625;Cecilion;Claude;Hanzo;Khufra;Minsitthar
216800643590648143;Hayabusa;Lolita;Melissa;Minsitthar;Valentina
708818572168391004;Franco;Lapu-Lapu;Lesley;Martis;Valentina
286669578129106252;Claude;Faramis;Hanzo;Khufra;Terizla
583654283041033472;Beatrix;Faramis;Kaja;Lancelot;Lapu-Lapu
582649874874091066;Akai;Brody;Diggie;Freya;Valentina
581542323067534896;Hayabusa;Johnson;Minsitthar;Popol and Kupa;Xavier
701472133687784210;Brody;Dyrroth;Fanny;Khufra;Xavier
580339912613723274;Claude;Faramis;Franco;Martis;Terizla
256384445170480334;Claude;Kaja;Pharsa;Terizla;Yi Sun-shin
254734129756793974;Claude;Khufra;Lancelot;Terizla;Valentina
253359826121418149;Brody;Cecilion;Hayabusa;Khufra;Terizla
576637217012867187;Kaja;Ling;Melissa;Minsitthar;Valentina
247974302204445344;Aamon;Cecilion;Hilda;Irithel;Kadita
642319249927445963;Gloo;Helcurt;Irithel;Khufra;Luo Yi
641813152456120253;Kagura;Karrie;Khufra;Lapu-Lapu;Martis
639870732021662199;Claude;Irithel;Joy;Khufra;Kimmy
639251565241301774;Cecilion;Fanny;Gloo;Kaja;Moskov
638843302830012014;Aamon;Chou;Irithel;Kaja;Xavier
632663617985154706;Hayabusa;Hylos;Irithel;Terizla;Valentina
632579947727260310;Alice;Irithel;Khufra;Lancelot;Pharsa
632483152049309060;Chou;Faramis;Helcurt;Irithel;Terizla
632407251387253074;Alpha;Lesley;Martis;Valir;Xavier
672563305819240775;Aldous;Irithel;Khufra;Martis;Pharsa
671645771955787822;Arlott;Eudora;Franco;Hayabusa;Irithel
671458940878410749;Franco;Gloo;Hayabusa;Lesley;Yve
671175498806677092;Gloo;Irithel;Julian;Khufra;Valentina
669945630626495623;Gloo;Irithel;Lancelot;Selena;Xavier
