BattleId;losepick1;losepick2;losepick3;losepick4;losepick5
713661341066639685;Claude;Estes;Fredrinn;Martis;Pharsa
713394675137164325;Chou;Franco;Lesley;Moskov;Xavier
696234086061309826;Layla;Natalia;Saber;Yu Zhong;Zhask
594401429380347485;Atlas;Ling;Martis;Melissa;Valir
594192320307606056;Alice;Hayabusa;Khufra;Layla;Pharsa
593861431732153344;Arlott;Hanabi;Ling;Ruby;Vexana
593527970471290444;Chou;Claude;Franco;Hayabusa;Zhask
593298662167355887;Beatrix;Estes;Fredrinn;Joy;Pharsa
220037313763415270;Brody;Diggie;Fredrinn;Lylia;Yu Zhong
219807313969745940;Diggie;Esmeralda;Granger;Valir;Wanwan
219540927213144895;Akai;Dyrroth;Hanzo;Karrie;Xavier
219154569135064407;Cecilion;Dyrroth;Hanzo;Hylos;Layla
218799362454782120;Alice;Edith;Kaja;Pharsa;Wanwan
585047261192572906;Guinevere;Harley;Moskov;Natalia;Xavier
584285948174584616;Beatrix;Dyrroth;Grock;Lolita;Valentina
668533058830517605;Gloo;Hayabusa;Lolita;Melissa;Yve
667756082066800903;Claude;Kaja;Natalia;Pharsa;Yin
649315798895366923;Franco;Lancelot;Lesley;Minsitthar;Xavier
648574865497197448;Franco;Martis;Moskov;Valentina;Zilong
263954750229513823;Alice;Beatrix;Franco;Fredrinn;Lylia
263317209579061532;Akai;Esmeralda;Lesley;Natalia;Valentina
249464806178045479;Brody;Joy;Natalia;Valir;Yi Sun-shin
619450267061204895;Beatrix;Kaja;Martis;Vexana;Zilong
247643198878659143;Cecilion;Hanabi;Lancelot;Lapu-Lapu;Minsitthar
283380642496040067;Atlas;Beatrix;Gusion;Hayabusa;Martis
282323045454104331;Brody;Franco;Gusion;Xavier;Zilong
281114188253937831;Brody;Hilda;Khufra;Martis;Valentina
275788991447602140;Claude;Gloo;Hayabusa;Valir;Xavier
264710514149570569;Argus;Beatrix;Franco;Hayabusa;Yve
264122511651910440;Akai;Cecilion;Hayabusa;Martis;Melissa
649993639223764670;Atlas;Badang;Beatrix;Kagura;Martis
254646950508471965;Angela;Clint;Odette;Paquito;Saber
711644853920964451;Franco;Karrie;Lancelot;Lancelot;Lylia
646407066655804888;Fanny;Gloo;Khufra;Lesley;Valentina
645787796796229543;Diggie;Hayabusa;Kagura;Lancelot;Melissa
627577109691313368;Brody;Fanny;Fredrinn;Khufra;Valentina
579240538424898484;Faramis;Hanzo;Khufra;Minsitthar;Moskov
578585817905262264;Claude;Grock;Lapu-Lapu;Martis;Valentina
576922016294265477;Beatrix;Gloo;Khufra;Paquito;Valentina
648439428000407185;Fredrinn;Lesley;Martis;Ruby;Valentina
647786459827427734;Beatrix;Hanzo;Kaja;Khufra;Wanwan
708307445290868373;Kadita;Khufra;Lapu-Lapu;Martis;Wanwan
689741130598872578;Beatrix;Floryn;Fredrinn;Lapu-Lapu;Pharsa
688969578378850328;Floryn;Fredrinn;Gloo;Kagura;Melissa
688328464315607888;Claude;Khufra;Lunox;Minsitthar;Yu Zhong
236499820331787561;Beatrix;Fredrinn;Khufra;Lapu-Lapu;Valentina
235677707756756563;Claude;Kadita;Lancelot;Yu Zhong;Yve
235032693863209165;Faramis;Fredrinn;Karrie;Khufra;Minsitthar
590947266358900523;Franco;Freya;Miya;Nana;Yin
590477813548544584;Faramis;Irithel;Kadita;Ling;Yu Zhong
589965617223658783;Balmond;Franco;Grock;Kadita;Miya
242965421149349838;Bane;Eudora;Lesley;Selena;Yin
224934620159712856;Cyclops;Franco;Martis;Melissa;Yin
224102938397546640;Johnson;Kadita;Miya;Terizla;Yin
223189686616494826;Balmond;Floryn;Hanabi;Moskov;Valentina
682776433106239828;Atlas;Brody;Fanny;Minsitthar;Yve
682247194351123191;Estes;Gatotkaca;Miya;Xavier;Yin
681860454020953704;Bane;Johnson;Karina;Lesley;Xavier
681429497002471787;Fanny;Franco;Martis;Nana;Wanwan
681037581236710628;Edith;Gatotkaca;Miya;Nana;Yin
680535310581245766;Dyrroth;Franco;Julian;Layla;Vexana
679946380370649337;Grock;Joy;Lesley;Lunox;Martis
679288679143709244;Franco;Helcurt;Lesley;Minsitthar;Xavier
677204194076001705;Aldous;Change;Franco;Martis;Miya
676652179109314560;Belerick;Freya;Hanabi;Martis;Valentina
676138956287244970;Aamon;Gatotkaca;Karrie;X.Borg;Yve
607567797656809712;Beatrix;Khufra;Lancelot;Ruby;Xavier
607133572168215557;Edith;Gatotkaca;Miya;Nana;Yin
671145150567763413;Atlas;Benedetta;Kimmy;Saber;Valentina
669743629724629553;Arlott;Hayabusa;Khufra;Moskov;Xavier
603776909197700336;Atlas;Joy;Moskov;Valir;Yi Sun-shin
603301636706658283;Clint;Franco;Hanzo;Paquito;Vexana
602550846358544569;Alucard;Franco;Kaja;Lesley;Pharsa
602093707219426478;Badang;Claude;Hayabusa;Lolita;Xavier
601222116621145459;Claude;Edith;Franco;Hylos;Valentina
583130486009702881;Lolita;Martis;Melissa;Terizla;Xavier
647059455007954391;Cecilion;Edith;Kimmy;Lancelot;Lolita
646380029836431388;Freya;Hilda;Martis;Valir;Wanwan
645754553749113635;Badang;Miya;Tigreal;Valentina;Wanwan
642519550022022044;Cecilion;Chou;Lesley;Martis;Saber
641578398133415163;Aamon;Argus;Faramis;Moskov;Nana
686343996151064346;Beatrix;Cyclops;Khufra;Martis;Minotaur
639170751136422470;Hanzo;Hilda;Moskov;Paquito;Zhask
632729133416060120;Alice;Claude;Hanzo;Lolita;Pharsa
632167300154134403;Hayabusa;Jawhead;Natalia;Valentina;Wanwan
631665300081609410;Alpha;Claude;Franco;Hanzo;Vexana
229430810968682812;Brody;Freya;Gloo;Khufra;Luo Yi
229242566847064908;Gloo;Helcurt;Khufra;Lesley;Yve
228959756135523312;Benedetta;Fanny;Natan;Pharsa;Tigreal
228736611109658382;Chou;Franco;Lesley;Martis;Valentina
631223880523012470;Esmeralda;Hayabusa;Khufra;Wanwan;Xavier
227858814283632877;Argus;Brody;Lancelot;Saber;Xavier
227316179525519992;Brody;Esmeralda;Faramis;Franco;Helcurt
226760445117154540;Alucard;Fredrinn;Selena;Valentina;Wanwan
226281397349859513;Argus;Khufra;Lesley;Martis;Yve
225559297383283491;Argus;Kadita;Leomord;Vexana;Wanwan
224668559820797203;Beatrix;Lylia;Martis;Minsitthar;Tigreal
223785475890032542;Freya;Khufra;Lesley;Martis;Zhask
627291275322796655;Chou;Fanny;Kimmy;Tigreal;Wanwan
267575210093334742;Arlott;Franco;Julian;Miya;Pharsa
267357369352079823;Arlott;Fanny;Miya;Pharsa;Tigreal
267233386531144975;Fanny;Faramis;Grock;Miya;Tigreal
267106152419966900;Claude;Hanzo;Khufra;Pharsa;Terizla
266890373263013315;Arlott;Fanny;Kaja;Lesley;Yve
266782560993947740;Beatrix;Gusion;Kadita;Kaja;Ruby
266617866178013377;Atlas;Claude;Fredrinn;Nana;Terizla
578486681470135803;Brody;Chou;Kaja;Nana;Yi Sun-shin
577585872209340248;Akai;Ling;Melissa;Pharsa;Terizla
251860221110148584;Beatrix;Esmeralda;Franco;Roger;Yve
681920553498585651;Brody;Esmeralda;Franco;Gloo;Pharsa
278305653306304302;Gloo;Karrie;Khufra;Terizla;Yve
237656038412439628;Alice;Angela;Dyrroth;Karrie;Ling
237009718848834428;Aldous;Beatrix;Hanzo;Minsitthar;Valir
236094177850213669;Chou;Clint;Esmeralda;Khufra;Valentina
703892437953182658;Esmeralda;Kadita;Moskov;Paquito;Valentina
703582581832578745;Claude;Esmeralda;Guinevere;Khufra;Valentina
702974457413134998;Grock;Lylia;Mathilda;Melissa;Paquito
702120300087103196;Brody;Edith;Faramis;Kaja;Martis
702015730518346139;Akai;Clint;Joy;Lolita;Terizla
701813377429159935;Fanny;Grock;Kaja;Melissa;Valentina
701591443584071532;Dyrroth;Hanzo;Minotaur;Wanwan;Xavier
701409908201370010;Kaja;Lapu-Lapu;Martis;Pharsa;Wanwan
701248395956202778;Chou;Grock;Lancelot;Valentina;Wanwan
700962720501474889;Aldous;Beatrix;Fanny;Gusion;Johnson
677842735453601800;Brody;Freya;Julian;Moskov;Valir
677099173535447792;Claude;Edith;Franco;Nana;Terizla
662020299273396767;Edith;Faramis;Harley;Karrie;Khufra
660814985421247231;Beatrix;Benedetta;Cecilion;Karina;Tigreal
655709252853783421;Beatrix;Freya;Karina;Khufra;Lunox
281127631503048021;Beatrix;Belerick;Lapu-Lapu;Martis;Valir
648701824731784808;Clint;Edith;Karina;Tigreal;Xavier
274147377639135615;Alucard;Brody;Minsitthar;Vexana;Xavier
263187230985077500;Chou;Franco;Hanzo;Miya;Yve
262386348433390996;Beatrix;Kaja;Lancelot;Martis;Nana
253307345915376134;Cyclops;Fanny;Franco;Lesley;Thamuz
240072919588789522;Badang;Karina;Karrie;Terizla;Valir
239008227260880889;Atlas;Hilda;Lancelot;Melissa;Valentina
237638618024759573;Atlas;Claude;Hayabusa;Lapu-Lapu;Nana
287549930460360310;Chou;Claude;Franco;Granger;Pharsa
666292816775125520;Argus;Bruno;Estes;Karina;Xavier
665636047556089199;Atlas;Lancelot;Minsitthar;Popol and Kupa;Vexana
270830623504368988;Beatrix;Diggie;Joy;Karina;Valentina
604705953572879654;Lapu-Lapu;Luo Yi;Melissa;Tigreal;Yi Sun-shin
599155296753305737;Aamon;Brody;Kagura;Ruby;Selena
706159678174750881;Belerick;Freya;Nana;Wanwan;Yi Sun-shin
657912287609032630;Brody;Kaja;Ling;X.Borg;Xavier
243719278103954293;Cecilion;Chou;Edith;Granger;Paquito
242509325687126255;Baxia;Dyrroth;Melissa;Valir;Yve
241886602673844972;Claude;Hanzo;Luo Yi;Minsitthar;Yu Zhong
654963015171239464;Atlas;Layla;Saber;Valentina;Wanwan
653316754206677709;Guinevere;Khufra;Lancelot;Lesley;Odette
605135776720410192;Bruno;Chou;Minsitthar;Vale;Yve
604565495257813091;Estes;Gatotkaca;Hanabi;Sun;Valir
631651302782968280;Bruno;Julian;Lancelot;Lolita;Lylia
631107169081269613;Balmond;Franco;Helcurt;Layla;Valentina
630517156538914995;Claude;Edith;Gusion;Kadita;Luo Yi
629602216835715552;Badang;Julian;Melissa;Nana;Natalia
628720576013962151;Beatrix;Karina;Lunox;Valir;Yu Zhong
627968312492066437;Balmond;Dyrroth;Lesley;Minsitthar;Valentina
281608478861639632;Change;Esmeralda;Franco;Granger;Melissa
584636061025091515;Estes;Harith;Jawhead;Terizla;Wanwan
636957953920324328;Brody;Jawhead;Kadita;Martis;Yve
227113770601119913;Fredrinn;Granger;Kimmy;Minsitthar;Xavier
628342249524726029;Brody;Esmeralda;Franco;Lylia;Martis
678400286633133011;Balmond;Beatrix;Grock;Kagura;Lancelot
677179528078588797;Clint;Franco;Kagura;Martis;Paquito
675423105497853619;Freya;Gatotkaca;Harley;Kagura;Moskov
659594231161666902;Diggie;Guinevere;Martis;Moskov;Pharsa
651732551224343212;Bane;Karrie;Lolita;X.Borg;Xavier
651003759698720187;Atlas;Clint;Esmeralda;Kagura;X.Borg
650300437329162509;Alice;Atlas;Clint;Kagura;X.Borg
277373434949348103;Beatrix;Edith;Franco;Harley;Pharsa
594865449058508817;Angela;Brody;Kagura;Lancelot;Lapu-Lapu
584280240164486270;Aamon;Brody;Franco;Hilda;Kagura
583769345214691281;Clint;Edith;Fanny;Franco;Kagura
583135219063239160;Beatrix;Cecilion;Chou;Jawhead;Khufra
581766541835019591;Badang;Diggie;Franco;Karrie;Roger
581192051304472566;Baxia;Eudora;Khufra;Lapu-Lapu;Moskov
648208491903212133;Badang;Kagura;Kaja;Paquito;Phoveus
696575600387159040;Floryn;Hilda;Kagura;Karrie;Saber
639746019055625532;Claude;Edith;Gusion;Hylos;Vale
237431342903054330;Floryn;Hayabusa;Moskov;Nana;Rafaela
236637645831654262;Harley;Khufra;Lapu-Lapu;Moskov;Roger
650644743382912764;Claude;Lapu-Lapu;Selena;Xavier;Xavier
650522311045171496;Esmeralda;Franco;Lancelot;Lunox;Melissa
718183460594769619;Beatrix;Cecilion;Franco;Lancelot;X.Borg
717716236872440446;Esmeralda;Hanabi;Hayabusa;Khufra;Xavier
716978760922944535;Badang;Hanabi;Minotaur;Yin;Yve
715954016085855187;Brody;Chou;Ling;Saber;Valentina
715060400895280376;Aamon;Beatrix;Kadita;Pharsa;Terizla
679544457331088589;Arlott;Claude;Hayabusa;Minsitthar;Pharsa
679032230941431737;Fanny;Kaja;Melissa;Minsitthar;Xavier
678578454761706313;Balmond;Khufra;Lapu-Lapu;Moskov;Valentina
677625461648263651;Brody;Grock;Lolita;Xavier;Yi Sun-shin
261842511084754418;Chou;Claude;Diggie;Xavier;Yi Sun-shin
261697500103938144;Kaja;Lancelot;Lapu-Lapu;Lesley;Valentina
261516003375942024;Badang;Estes;Fredrinn;Lesley;Xavier
261351158236152850;Beatrix;Chou;Kaja;Ling;Valentina
282527546028577068;Aamon;Lapu-Lapu;Lesley;Minsitthar;Valentina
675364015338279273;Fanny;Gloo;Hilda;Wanwan;Yve
675139332714122648;Aldous;Angela;Harley;Kadita;Melissa
628612841054746172;Alucard;Estes;Guinevere;Gusion;Melissa
606014183432000010;Brody;Chou;Hanzo;Khufra;Valentina
704616535079999851;Beatrix;Estes;Hayabusa;Julian;Lapu-Lapu
704091595587146779;Khufra;Lancelot;Lesley;Minsitthar;Pharsa
703418286449052974;Guinevere;Lolita;Melissa;Valentina;Yi Sun-shin
702748232896169524;Badang;Hanzo;Kaja;Melissa;Selena
702190192090366072;Franco;Guinevere;Martis;Valentina;Wanwan
701790068642102365;Arlott;Benedetta;Khufra;Lunox;Melissa
701310428169320296;Brody;Esmeralda;Eudora;Kadita;Yi Sun-shin
700907246704341794;Claude;Franco;Lapu-Lapu;Leomord;Valentina
700472149337386593;Franco;Guinevere;Gusion;Melissa;Yve
233646381499099263;Brody;Diggie;Joy;Valentina;Yu Zhong
692427168785798378;Dyrroth;Harith;Jawhead;Khufra;Valentina
691816922652512180;Aamon;Beatrix;Benedetta;Lolita;Pharsa
691277474760133461;Akai;Bruno;Edith;Guinevere;Valentina
690160362356376277;Franco;Gloo;Hanabi;Hayabusa;Pharsa
689586855373340323;Aamon;Chou;Clint;Estes;Kagura
688689516446119989;Barats;Franco;Guinevere;Kadita;Melissa
278786264441862770;Aldous;Claude;Hanzo;Johnson;Kadita
689890810209138483;Khufra;Lancelot;Lancelot;Lesley;Lunox
255455624132980754;Arlott;Hanzo;Karrie;Khufra;Pharsa
675965963594750736;Aamon;Alice;Khufra;Wanwan;Yve
233333029275289881;Beatrix;Franco;Gusion;Minsitthar;Valentina
232486452566540294;Brody;Fanny;Grock;Lapu-Lapu;Pharsa
232052819783432906;Akai;Badang;Khufra;Melissa;Vexana
231680493363508685;Kaja;Martis;Minsitthar;Moskov;Valentina
633096464789250099;Claude;Fanny;Freya;Gatotkaca;Yve
632956040833506074;Kaja;Kimmy;Melissa;Minsitthar;Xavier
694702101293610501;Guinevere;Harley;Kaja;Kimmy;Moskov
694507320231768183;Fanny;Franco;Kagura;Lapu-Lapu;Lesley
694304829703629690;Akai;Diggie;Lancelot;Moskov;Valir
694074366053492367;Carmilla;Chou;Paquito;Wanwan;Xavier
693854326288982630;Chou;Khufra;Ling;Moskov;Valentina
244946208526837415;Arlott;Claude;Hayabusa;Khufra;Pharsa
244256630052626606;Fanny;Franco;Lapu-Lapu;Melissa;Pharsa
243512801846499949;Dyrroth;Joy;Khufra;Lesley;Pharsa
242843499912893701;Alice;Carmilla;Cecilion;Joy;Lesley
242315699971821791;Baxia;Franco;Joy;Karrie;Pharsa
227271838283155967;Chou;Franco;Ling;Wanwan;Xavier
226735362508145841;Aamon;Claude;Grock;Harley;Lolita
226141020638756754;Edith;Granger;Selena;Valentina;Wanwan
626768878450583091;Fanny;Khufra;Melissa;Pharsa;Yu Zhong
699604686202942527;Claude;Fredrinn;Kaja;Lunox;Minsitthar
699161814945181315;Claude;Fanny;Lolita;Martis;Valentina
698660875729577906;Brody;Gloo;Kadita;Martis;Pharsa
698142941328384078;Beatrix;Benedetta;Fredrinn;Khufra;Pharsa
697580313497507698;Claude;Kadita;Khufra;Martis;Minsitthar
697188530875732144;Faramis;Grock;Hayabusa;Melissa;Natalia
696961812437077096;Eudora;Franco;Lapu-Lapu;Martis;Melissa
244666722119984184;Helcurt;Kadita;Khufra;Lapu-Lapu;Melissa
637526869583980397;Joy;Khufra;Lancelot;Lesley;Pharsa
636896209471135687;Faramis;Grock;Lancelot;Melissa;Terizla
636607239776492594;Beatrix;Franco;Gloo;Harith;Valentina
636311299349928047;Akai;Atlas;Lesley;Terizla;Valentina
635945947956892594;Lapu-Lapu;Lesley;Lolita;Martis;Valentina
635638582917320602;Edith;Lolita;Martis;Popol and Kupa;Valentina
674781901240780601;Kaja;Lancelot;Terizla;Wanwan;Yve
674591595534861214;Alucard;Edith;Esmeralda;Moskov;Xavier
674362063892627209;Aamon;Franco;Martis;Melissa;Valentina
654321643409722969;Aamon;Barats;Benedetta;Irithel;Yve
653725248545966439;Beatrix;Estes;Terizla;Valentina;Yi Sun-shin
652895705677513467;Badang;Brody;Eudora;Tigreal;Valentina
599112196756683809;Brody;Esmeralda;Lancelot;Pharsa;Selena
598153396847457703;Arlott;Edith;Kagura;Lancelot;Miya
578525220211033207;Aldous;Fredrinn;Karrie;Natalia;Pharsa
577149671035138252;Alpha;Alucard;Change;Kaja;Wanwan
576887927138184163;Alucard;Beatrix;Carmilla;Natalia;Vale
617752883102161456;Bane;Brody;Estes;Lapu-Lapu;Nana
611899632951668442;Faramis;Martis;Moskov;Rafaela;Yu Zhong
611063767891355708;Fanny;Lesley;Martis;Saber;Valentina
610260196690141766;Arlott;Bruno;Cecilion;Dyrroth;Minsitthar
609670918587194928;Balmond;Cecilion;Edith;Irithel;Rafaela
609053882110614018;Aldous;Claude;Franco;Harley;Vexana
625813875291616797;Beatrix;Edith;Natalia;Popol and Kupa;Xavier
684068200354419662;Claude;Harith;Natalia;Pharsa;Yu Zhong
620115879618940367;Arlott;Brody;Cyclops;Franco;Minsitthar
619458912831408341;Alucard;Martis;Miya;Rafaela;Valir
583246166659078878;Arlott;Floryn;Ling;Luo Yi;Moskov
582763369385333873;Fanny;Floryn;Grock;Lesley;Yve
582207042271481354;Angela;Chou;Gloo;Ling;Wanwan
581716118919612671;Angela;Ling;Martis;Moskov;Pharsa
580923560014545300;Badang;Fredrinn;Gloo;Hanabi;Lunox
580451611828190589;Bruno;Karrie;Minsitthar;Xavier;Yve
579804373141583908;Brody;Estes;Freya;Martis;Pharsa
579200535099503461;Arlott;Chou;Claude;Hayabusa;Xavier
578466512303713748;Atlas;Claude;Joy;Lancelot;Xavier
644614016593967456;Aamon;Grock;Luo Yi;Melissa;Minotaur
245038271150827381;Grock;Kagura;Khufra;Ling;Moskov
642260670868495640;Clint;Fanny;Gloo;Harley;Minsitthar
641854504401246266;Beatrix;Faramis;Franco;Hayabusa;Lapu-Lapu
641678526706226731;Esmeralda;Joy;Khufra;Lunox;Moskov
229205763272305218;Fanny;Franco;Moskov;Terizla;Valentina
672113227606353281;Atlas;Aulus;Grock;Gusion;Wanwan
671949378898976832;Hayabusa;Kaja;Karrie;Lapu-Lapu;Valentina
671772125598669644;Brody;Diggie;Minsitthar;Pharsa;Yi Sun-shin
671533398431454617;Atlas;Hayabusa;Lapu-Lapu;Valentina;Wanwan
243162293859941658;Belerick;Cecilion;Edith;Hayabusa;Karrie
620135318641329117;Diggie;Kagura;Kimmy;Melissa;Terizla
619429891737795691;Arlott;Brody;Cecilion;Fanny;Kadita
617480023830046866;Chou;Helcurt;Irithel;Leomord;Vexana
616861063208116950;Aamon;Freya;Khufra;Melissa;Vale
614614735182761550;Cyclops;Helcurt;Lapu-Lapu;Lesley;Selena
614137989517937131;Bruno;Gatotkaca;Ling;Minsitthar;Xavier
277785657320484102;Franco;Harley;Irithel;Kagura;Masha
276619242987136851;Alucard;Badang;Beatrix;Edith;Pharsa
275477047974371685;Atlas;Bruno;Cyclops;Minsitthar;Saber
270058049082292130;Alucard;Cecilion;Edith;Melissa;Zilong
269569951818904416;Aldous;Franco;Helcurt;Kimmy;Terizla
268826419965521169;Chou;Franco;Harley;Layla;Valir
586923474707600480;Eudora;Helcurt;Layla;Masha;Terizla
586417106653335501;Hanabi;Martis;Rafaela;Sun;Vexana
585943556444179337;Clint;Edith;Fredrinn;Kadita;Luo Yi
261711480222169349;Alucard;Cecilion;Irithel;Johnson;Martis
638907903432449974;Johnson;Kimmy;Melissa;X.Borg;Zhask
638102841877584499;Kaja;Kimmy;Layla;Martis;Valir
222703900045042693;Chou;Cyclops;Hanabi;Hayabusa;Paquito
280248756640909410;Claude;Gloo;Khufra;Paquito;Pharsa
279838467005056104;Freya;Grock;Hayabusa;Melissa;Xavier
279353513657728972;Aldous;Beatrix;Gusion;Hanzo;Khufra
585199642339363573;Aldous;Helcurt;Khufra;Melissa;Pharsa
585099668385613423;Alice;Franco;Ling;Melissa;Valentina
584991027187859975;Faramis;Karrie;Lapu-Lapu;Paquito;Valentina
584863771601845602;Chou;Claude;Hayabusa;Khufra;Valentina
680205195099906992;Aldous;Claude;Helcurt;Kaja;Valentina
276765907530685540;Claude;Edith;Fredrinn;Hanzo;Valentina
654190174461027564;Beatrix;Grock;Lapu-Lapu;Pharsa;Yi Sun-shin
239498905799941751;Alice;Brody;Cecilion;Diggie;Hanzo
238875027440458113;Benedetta;Brody;Fanny;Lolita;Valentina
604804050626335441;Aamon;Franco;Grock;Lesley;Valentina
652099088028585291;Change;Gloo;Hanzo;Moskov;Yu Zhong
716957243136573629;Claude;Gloo;Julian;Kadita;Pharsa
716581575232093117;Claude;Ling;Selena;Valentina;Yu Zhong
716248985849591543;Alucard;Bane;Clint;Selena;Valentina
715774980373901150;Brody;Franco;Ling;Martis;Valentina
590025154060090768;Akai;Brody;Lapu-Lapu;Ling;Valentina
589285805504853625;Franco;Gloo;Pharsa;Wanwan;Yi Sun-shin
216800643590648143;Claude;Cyclops;Franco;Natan;Thamuz
708818572168391004;Aldous;Beatrix;Khufra;Lancelot;Luo Yi
286669578129106252;Alucard;Beatrix;Grock;Lolita;Valentina
583654283041033472;Gusion;Hanzo;Johnson;Minsitthar;Moskov
582649874874091066;Arlott;Claude;Kadita;Lancelot;Pharsa
581542323067534896;Kaja;Lancelot;Lapu-Lapu;Moskov;Pharsa
701472133687784210;Akai;Alice;Kaja;Moskov;Valentina
580339912613723274;Aurora;Fanny;Khufra;Lancelot;Wanwan
256384445170480334;Edith;Hayabusa;Khufra;Wanwan;Yve
254734129756793974;Chou;Dyrroth;Karrie;Lunox;Xavier
253359826121418149;Freya;Joy;Lolita;Moskov;Pharsa
576637217012867187;Claude;Faramis;Hanzo;Selena;Terizla
247974302204445344;Claude;Ling;Lolita;Terizla;Xavier
642319249927445963;Cecilion;Claude;Lancelot;Minsitthar;Terizla
641813152456120253;Fredrinn;Irithel;Minsitthar;Yu Zhong;Yve
639870732021662199;Alice;Kaja;Lesley;Pharsa;Yi Sun-shin
639251565241301774;Franco;Helcurt;Irithel;Lunox;X.Borg
638843302830012014;Brody;Fanny;Lapu-Lapu;Minotaur;Pharsa
632663617985154706;Edith;Kaja;Ling;Minsitthar;Natan
632579947727260310;Aldous;Fanny;Franco;Valentina;Wanwan
632483152049309060;Beatrix;Khufra;Lapu-Lapu;Martis;Valentina
632407251387253074;Edith;Fredrinn;Irithel;Khufra;Valentina
672563305819240775;Chou;Clint;Franco;Harley;Kadita
671645771955787822;Aamon;Melissa;Selena;Terizla;Xavier
671458940878410749;Change;Irithel;Khufra;Ling;X.Borg
671175498806677092;Claude;Fanny;Franco;Ruby;Vexana
669945630626495623;Akai;Alice;Hanabi;Kaja;Valentina
669461050941323031;Fredrinn;Irithel;Jawhead;Natalia;Xavier
669063556013044468;Chou;Irithel;Khufra;Lylia;Martis
668545097625841141;Brody;Chou;Kadita;Lancelot;Lunox
668047109052770686;Argus;Claude;Edith;Hanzo;Xavier
624253105651913587;Freya;Kaja;Lesley;Martis;Valir
626730515800432375;Claude;Kadita;Lancelot;Lancelot;Valentina
618319522430861654;Cecilion;Claude;Grock;Kaja;Ling
618021112398101905;Claude;Edith;Franco;Kimmy;Lancelot
661088716570028212;Akai;Claude;Lolita;Martis;Valentina
660602899934273989;Akai;Brody;Franco;Joy;Lunox
660257550203935859;Akai;Lapu-Lapu;Lolita;Melissa;Valentina
640096866342270473;Akai;Claude;Gloo;Lolita;Yve
710932378975727467;Brody;Khufra;Kimmy;Lapu-Lapu;Valentina
692233736341354746;Claude;Faramis;Fredrinn;Kaja;Lapu-Lapu
691544497169560696;Benedetta;Fanny;Lesley;Lolita;Yve
690905766813167745;Cecilion;Fanny;Karrie;Khufra;Masha
688612224212329303;Brody;Cecilion;Esmeralda;Granger;Valentina
687603989229526497;Brody;Cecilion;Fredrinn;Khufra;Ling
656559622016567632;Claude;Franco;Fredrinn;Martis;Xavier
261873181446544074;Atlas;Helcurt;Joy;Kagura;Moskov
261314685374207259;Claude;Franco;Silvanna;Vexana;Xavier
692408769146162777;Balmond;Edith;Lesley;Natalia;Xavier
691863312594536606;Cecilion;Freya;Khufra;Lapu-Lapu;Moskov
648002105840393030;Alucard;Kaja;Lesley;Silvanna;Yve
647079787383378910;Franco;Layla;Minsitthar;Silvanna;Xavier
226377063451410824;Akai;Claude;Franco;Silvanna;Xavier
225727067395800160;Claude;Cyclops;Khufra;Lancelot;Lapu-Lapu
225066887972730802;Alice;Minsitthar;Moskov;Nana;Ruby
224292350750438064;Beatrix;Edith;Joy;Lolita;Valentina
223538433666133549;Khufra;Lancelot;Melissa;Ruby;Valentina
222464167856121910;Chou;Claude;Kaja;Martis;Xavier
626257223291576882;Bruno;Edith;Franco;Martis;Valentina
625722289409826338;Beatrix;Estes;Grock;Vale;Yin
665858148905588726;Aamon;Diggie;Lesley;Valentina;Zilong
665099597551571506;Chou;Lancelot;Silvanna;Wanwan;Xavier
664548342794096128;Claude;Edith;Hayabusa;Kagura;Saber
216483520385714738;Franco;Lancelot;Leomord;Moskov;Pharsa
622180517643617289;Beatrix;Chou;Fredrinn;Gatotkaca;Xavier
263477880012402898;Brody;Franco;Hayabusa;Silvanna;Xavier
577044792229389160;Aldous;Jawhead;Lesley;Lolita;Valentina
648487308295823084;Guinevere;Hayabusa;Khufra;Lesley;Valentina
647542729023313832;Franco;Lancelot;Melissa;Pharsa;Saber
249497705629503246;Clint;Faramis;Khufra;Lancelot;Lapu-Lapu
248222624328598739;Chou;Claude;Granger;Lapu-Lapu;Pharsa
247319345461607522;Ling;Lolita;Moskov;Yve;Zilong
246498091880035470;Beatrix;Harith;Khufra;Paquito;Valentina
676870831599642764;Claude;Estes;Lapu-Lapu;Martis;Valentina
672566655893731703;Fanny;Julian;Khufra;Lesley;Valentina
672474571794904191;Arlott;Claude;Lancelot;Lolita;Xavier
672362894055272241;Franco;Lesley;Ling;Lunox;Yu Zhong
672247453924289129;Claude;Hanzo;Khufra;Lapu-Lapu;Yve
672116040809932185;Chou;Khufra;Leomord;Pharsa;Wanwan
692413128537968229;Atlas;Claude;Gloo;Julian;Lunox
691869243944372397;Edith;Faramis;Khufra;Wanwan;Yi Sun-shin
691424250972767325;Claude;Gusion;Kagura;Khufra;Yu Zhong
690923599519973327;Arlott;Claude;Granger;Minotaur;Xavier
690483047544552456;Aamon;Claude;Franco;Lunox;Martis
689748195820074512;Beatrix;Franco;Lapu-Lapu;Ling;Valentina
689164909196505488;Khufra;Lapu-Lapu;Martis;Melissa;Valentina
688552880651791611;Alice;Arlott;Claude;Franco;Yve
687927344434931804;Aamon;Dyrroth;Khufra;Melissa;Pharsa
687275089226523530;Kadita;Melissa;Terizla;Valentina;Yi Sun-shin
