BattleId;winpick1;winpick2;winpick3;winpick4;winpick5;losepick1;losepick2;losepick3;losepick4;losepick5
266258746782046333;Claude;Kaja;Lancelot;Lapu-Lapu;Yve;Beatrix;Kadita;Leomord;Lolita;Minsitthar
634607472938696824;Akai;Hanabi;Khufra;Lapu-Lapu;Xavier;Diggie;Faramis;Kaja;Lesley;Minsitthar
288123995789789137;Chou;Kaja;Layla;Ling;Valentina;Change;Hanabi;Karina;Selena;X.Borg
282216410008049389;Aamon;Diggie;Lapu-Lapu;Lesley;Pharsa;Clint;Faramis;Grock;Hayabusa;Mathilda
281621703066440099;Dyrroth;Faramis;Kaja;Lancelot;Lesley;Esmeralda;Natan;Roger;Selena;Yve
281139262274981224;Diggie;Faramis;Hanabi;Lancelot;Terizla;Julian;Khufra;Lesley;Minsitthar;Yve
280430352152971112;Esmeralda;Faramis;Lancelot;Lesley;Yve;Barats;Estes;Freya;Pharsa;Wanwan
654534841291806422;Clint;Faramis;Johnson;Lapu-Lapu;Yi Sun-shin;Cecilion;Gloo;Khufra;Lancelot;Lesley
654185372687831628;Diggie;Hanabi;Khaleed;Lancelot;Valentina;Badang;Gloo;Harley;Lesley;Martis
653492130606516525;Grock;Kaja;Martis;Wanwan;Xavier;Diggie;Lancelot;Lapu-Lapu;Lesley;Valentina
653197581749355802;Diggie;Hanabi;Lancelot;Valentina;Yu Zhong;Aldous;Gloo;Kadita;Lesley;Xavier
652920702387650848;Diggie;Joy;Lapu-Lapu;Melissa;Pharsa;Arlott;Bane;Estes;Fredrinn;Moskov
652577156543577069;Diggie;Hanzo;Joy;Lesley;Lylia;Beatrix;Fredrinn;Khufra;Paquito;Valentina
652077243825157061;Faramis;Khaleed;Lesley;Luo Yi;Yi Sun-shin;Kaja;Ling;Moskov;Terizla;Valentina
597044333212841641;Cyclops;Franco;Gloo;Hanabi;Hayabusa;Chou;Claude;Fanny;Khufra;Xavier
596388908318568840;Diggie;Gloo;Helcurt;Lesley;Pharsa;Benedetta;Fredrinn;Lolita;Valentina;Wanwan
251662777168407809;Franco;Gloo;Lesley;Yi Sun-shin;Yve;Diggie;Faramis;Julian;Moskov;Uranus
251107510911478010;Bane;Diggie;Helcurt;Lesley;Valentina;Chou;Faramis;Franco;Lancelot;Moskov
250254238348714544;Diggie;Hanabi;Lancelot;Terizla;Valentina;Faramis;Kaja;Lapu-Lapu;Lesley;Ling
249945984250912648;Diggie;Faramis;Hanabi;Lancelot;Yu Zhong;Esmeralda;Hayabusa;Johnson;Lesley;Valentina
249409723224267409;Benedetta;Diggie;Kagura;Lancelot;Lesley;Clint;Gloo;Hayabusa;Kaja;Pharsa
587705107216291748;Hayabusa;Kagura;Khufra;Lesley;Terizla;Chou;Franco;Pharsa;Wanwan;Yin
239662853291725433;Badang;Karrie;Khufra;Lancelot;Lunox;Aldous;Edith;Hayabusa;Moskov;Xavier
238731377964436565;Clint;Freya;Harley;Lancelot;Natalia;Beatrix;Hanabi;Ling;Minotaur;Valir
700044838746139004;Alice;Bruno;Chou;Martis;Pharsa;Aldous;Beatrix;Franco;Fredrinn;Lylia
576990628396575340;Clint;Jawhead;Khufra;Kimmy;X.Borg;Beatrix;Edith;Franco;Lancelot;Valir
224761352589057300;Brody;Edith;Hylos;Julian;Martis;Belerick;Cecilion;Dyrroth;Hanabi;Saber
647261026413090717;Akai;Benedetta;Melissa;Selena;Valir;Aamon;Franco;Gord;Hanabi;Thamuz
222822299408961737;Aldous;Alucard;Beatrix;Franco;Kadita;Bruno;Freya;Lylia;Tigreal;Zilong
644204555886559106;Aamon;Estes;Lylia;Melissa;Yu Zhong;Aurora;Belerick;Lesley;Minotaur;Thamuz
218398453029304853;Aamon;Claude;Lylia;Ruby;Selena;Brody;Cecilion;Franco;Saber;X.Borg
642527847898837931;Arlott;Atlas;Cecilion;Harley;Moskov;Aamon;Angela;Freya;Pharsa;Wanwan
641765486908829262;Aamon;Beatrix;Fanny;Hylos;Vexana;Balmond;Gatotkaca;Moskov;Selena;Valir
641112754959051172;Bane;Harley;Hilda;Melissa;Yu Zhong;Aamon;Chou;Hanabi;Lylia;Natalia
640437379941688477;Aamon;Brody;Franco;Thamuz;Xavier;Clint;Karina;Minotaur;Pharsa;Wanwan
634005636351140170;Franco;Harith;Julian;Natan;Yin;Khufra;Lylia;Moskov;Phoveus;Thamuz
633625299817209200;Arlott;Lancelot;Lylia;Natan;Yin;Beatrix;Esmeralda;Johnson;Vexana;Zilong
633076858263312421;Badang;Granger;Hilda;Lylia;Yin;Aamon;Argus;Kagura;Melissa;Minsitthar
678520644501902008;Cecilion;Edith;Popol and Kupa;Saber;Yin;Badang;Clint;Kadita;Kagura;Roger
274419549717007688;Brody;Change;Diggie;Lancelot;Lapu-Lapu;Akai;Beatrix;Chou;Lylia;Minsitthar
270062026222334234;Gloo;Melissa;Minotaur;Xavier;Yin;Edith;Eudora;Martis;Natan;Selena
640798921698970683;Chou;Fanny;Khufra;Melissa;Xavier;Alpha;Atlas;Claude;Eudora;Granger
288225966903330920;Alpha;Franco;Freya;Melissa;Xavier;Akai;Claude;Hayabusa;Martis;Valentina
287312105236923104;Brody;Joy;Khufra;Ling;Pharsa;Fanny;Franco;Hanabi;Lapu-Lapu;Xavier
713641932111198745;Alpha;Brody;Freya;Kaja;Xavier;Benedetta;Cecilion;Julian;Khufra;Wanwan
705384011376058625;Aurora;Brody;Khufra;Lapu-Lapu;Martis;Alpha;Fanny;Irithel;Pharsa;Valir
704722174095612536;Alpha;Brody;Hilda;Kadita;Martis;Atlas;Lapu-Lapu;Wanwan;Xavier;Yve
704147520356308142;Claude;Lancelot;Lolita;Phoveus;Valentina;Esmeralda;Franco;Ling;Wanwan;Xavier
703442046208134509;Alpha;Claude;Minsitthar;Pharsa;Saber;Clint;Estes;Masha;Natan;Xavier
228718181404824054;Faramis;Grock;Hayabusa;Kaja;Wanwan;Akai;Alpha;Brody;Cecilion;Minsitthar
228516038769036325;Alpha;Diggie;Grock;Moskov;Yve;Brody;Chou;Hanzo;Minsitthar;Vale
228270860560942648;Hayabusa;Khufra;Melissa;Phoveus;Valentina;Alpha;Bane;Diggie;Lesley;Xavier
578365765255610572;Fredrinn;Gusion;Johnson;Valentina;Wanwan;Alpha;Edith;Karrie;Lancelot;Pharsa
695423917792082136;Alpha;Alucard;Hanabi;Kaja;Valentina;Claude;Franco;Lancelot;Minsitthar;Pharsa
695116230629962631;Dyrroth;Fanny;Kaja;Melissa;Xavier;Alpha;Khufra;Luo Yi;Martis;Wanwan
694810527742734046;Atlas;Beatrix;Hilda;Khufra;Xavier;Clint;Diggie;Fanny;Lunox;Paquito
693993582013359208;Alpha;Beatrix;Hilda;Joy;Valentina;Arlott;Ling;Moskov;Nana;Selena
648158764772270140;Faramis;Floryn;Gloo;Lesley;Yi Sun-shin;Claude;Cyclops;Edith;Estes;Gusion
647768902000876627;Alpha;Chou;Hayabusa;Melissa;Vale;Claude;Franco;Paquito;Pharsa;Roger
647061117160297947;Cyclops;Franco;Lesley;Minsitthar;Pharsa;Alpha;Fredrinn;Khufra;Miya;Xavier
251438515449254014;Kaja;Martis;Moskov;Xavier;Yu Zhong;Angela;Fredrinn;Grock;Natan;Valentina
251020181339655124;Angela;Brody;Ling;Lunox;Yu Zhong;Badang;Hayabusa;Minsitthar;Wanwan;Xavier
250377383649232273;Angela;Benedetta;Joy;Kagura;Natan;Brody;Franco;Hayabusa;Lapu-Lapu;Valentina
249718827723800601;Franco;Gloo;Ling;Melissa;Valentina;Angela;Arlott;Claude;Paquito;Pharsa
248970403902667424;Angela;Lancelot;Natan;Pharsa;Yu Zhong;Chou;Edith;Hayabusa;Melissa;Xavier
676383146651089227;Beatrix;Edith;Hayabusa;Khufra;Valentina;Angela;Claude;Kaja;Pharsa;Yi Sun-shin
675912624393876719;Aamon;Angela;Claude;Edith;Lunox;Beatrix;Lancelot;Lapu-Lapu;Lolita;Yve
675246049764503372;Badang;Hanabi;Hilda;Pharsa;Yi Sun-shin;Angela;Hayabusa;Lapu-Lapu;Melissa;Valentina
674701671249668889;Angela;Gusion;Karrie;Minsitthar;Valir;Claude;Grock;Khufra;Martis;Xavier
713015103107213547;Claude;Kaja;Lancelot;Lapu-Lapu;Vale;Angela;Beatrix;Freya;Hayabusa;Pharsa
712330339291341827;Angela;Chou;Kagura;Lancelot;Melissa;Aldous;Kaja;Lesley;Pharsa;Yin
711507410672524928;Angela;Brody;Hayabusa;Minsitthar;Pharsa;Aldous;Alucard;Khufra;Lesley;Lunox
628199789752850713;Akai;Beatrix;Esmeralda;Pharsa;Selena;Angela;Brody;Grock;Ling;Lunox
678645224321342944;Angela;Claude;Hayabusa;Joy;Lylia;Alucard;Bane;Brody;Cecilion;Franco
678067538335127680;Angela;Beatrix;Joy;Martis;Vale;Dyrroth;Franco;Lancelot;Lunox;Wanwan
677056880990769225;Angela;Beatrix;Hayabusa;Pharsa;Yu Zhong;Atlas;Claude;Gloo;Ling;Xavier
676241820752038520;Angela;Arlott;Ling;Melissa;Xavier;Beatrix;Estes;Franco;Hanzo;Terizla
659308512755566747;Angela;Brody;Fredrinn;Ling;Valentina;Akai;Joy;Khufra;Moskov;Pharsa
658528288996573772;Angela;Joy;Lesley;Ling;Lunox;Aamon;Cecilion;Edith;Esmeralda;Melissa
657983476690042350;Lapu-Lapu;Ling;Lolita;Melissa;Pharsa;Gusion;Hayabusa;Khufra;Martis;Wanwan
586492831222156242;Brody;Franco;Gatotkaca;Kimmy;Vale;Belerick;Hayabusa;Lancelot;Miya;Xavier
700730066418479416;Atlas;Martis;Moskov;Paquito;Zhask;Belerick;Chou;Jawhead;Kagura;Popol and Kupa
700261030219951101;Belerick;Brody;Jawhead;Pharsa;X.Borg;Esmeralda;Faramis;Fredrinn;Moskov;Saber
699855065616164667;Belerick;Gloo;Natan;Saber;Zhask;Atlas;Brody;Lancelot;Luo Yi;Paquito
582500212443914935;Diggie;Edith;Gusion;Lesley;Zhask;Belerick;Claude;Eudora;Jawhead;Martis
581989931674442851;Aurora;Claude;Edith;Floryn;Roger;Alucard;Belerick;Bruno;Estes;Kadita
231478183223825485;Belerick;Diggie;Lesley;Luo Yi;Martis;Cyclops;Edith;Julian;Natalia;Terizla
579773518096298284;Balmond;Belerick;Guinevere;Lunox;Moskov;Cecilion;Joy;Lolita;Popol and Kupa;Sun
640376653399090215;Atlas;Brody;Cecilion;Karina;Minsitthar;Aulus;Beatrix;Belerick;Gloo;Kadita
685395409674067776;Beatrix;Belerick;Cyclops;Kadita;Minsitthar;Brody;Chou;Dyrroth;Helcurt;Xavier
284503999784049163;Belerick;Cecilion;Melissa;Paquito;Saber;Brody;Cyclops;Lapu-Lapu;Martis;Minsitthar
634564613459814177;Atlas;Kadita;Lapu-Lapu;Martis;Moskov;Hylos;Karrie;Roger;Vexana;Zilong
630287242644815206;Belerick;Brody;Kimmy;Minsitthar;Vale;Beatrix;Franco;Martis;Valir;Yu Zhong
629797242710915205;Belerick;Cecilion;Irithel;Kimmy;Nana;Brody;Guinevere;Harley;Minsitthar;Tigreal
675430132064580407;Belerick;Fredrinn;Hilda;Kagura;Kimmy;Atlas;Brody;Kadita;Lancelot;Wanwan
669646206981215790;Beatrix;Belerick;Cyclops;Faramis;Zilong;Aurora;Gatotkaca;Hayabusa;Natan;X.Borg
622790222610797011;Aulus;Cyclops;Diggie;Lesley;Martis;Badang;Belerick;Claude;Selena;Vexana
261523974835243472;Brody;Cecilion;Lancelot;Minsitthar;Sun;Alice;Alucard;Belerick;Layla;Nana
242920882338331841;Clint;Edith;Faramis;Minotaur;Roger;Belerick;Cecilion;Gatotkaca;Hanabi;Terizla
605065257652376977;Belerick;Benedetta;Kimmy;Lesley;Saber;Argus;Clint;Tigreal;Vexana;Yi Sun-shin
645329996231903196;Brody;Franco;Martis;Paquito;Pharsa;Beatrix;Grock;Hanzo;Kadita;Valentina
604062640486574204;Bane;Beatrix;Chou;Selena;Valentina;Belerick;Claude;Granger;Lylia;Minsitthar
603703581220627411;Aamon;Irithel;Natalia;Paquito;Vale;Beatrix;Hanzo;Minsitthar;Selena;Vexana
653134145081918661;Claude;Johnson;Kadita;Terizla;Yi Sun-shin;Fanny;Franco;Harith;Harley;Paquito
281669823879528482;Angela;Beatrix;Kagura;Martis;Paquito;Alucard;Estes;Moskov;Terizla;Valentina
586695046871962190;Badang;Bane;Brody;Hanzo;Ruby;Barats;Cecilion;Lesley;Paquito;Saber
644082428491073126;Baxia;Clint;Franco;Nana;Paquito;Cecilion;Fredrinn;Khufra;Lapu-Lapu;Melissa
643445965877412003;Alice;Atlas;Beatrix;Freya;Xavier;Badang;Clint;Kagura;Paquito;Rafaela
696501250208297840;Edith;Granger;Hanabi;Kadita;Kaja;Brody;Minsitthar;Natalia;Paquito;Yve
693739547582259213;Claude;Gusion;Khufra;Paquito;Vale;Aulus;Brody;Khaleed;Kimmy;Natalia
236379453872654826;Aamon;Beatrix;Kagura;Khufra;Paquito;Benedetta;Fanny;Floryn;Moskov;Pharsa
683746571728683577;Gloo;Lesley;Minsitthar;Saber;Valentina;Angela;Fanny;Hanabi;Lylia;Paquito
683056344714410969;Argus;Cyclops;Franco;Hanabi;Lancelot;Brody;Chou;Gord;Paquito;Yin
682477172669511301;Brody;Edith;Fanny;Joy;Lylia;Alucard;Beatrix;Faramis;Floryn;Terizla
224762185812242754;Diggie;Fredrinn;Melissa;Valentina;Yin;Faramis;Gloo;Khufra;Kimmy;Natan
280515293720524549;Hanabi;Khufra;Martis;Paquito;Xavier;Atlas;Beatrix;Chou;Fanny;Kadita
279309812364652173;Bruno;Hilda;Ling;Paquito;Xavier;Badang;Dyrroth;Franco;Gusion;Layla
278066114389780302;Bruno;Franco;Paquito;Pharsa;Yu Zhong;Claude;Diggie;Joy;Lancelot;Xavier
609674917201747511;Brody;Kaja;Lapu-Lapu;Martis;Vale;Atlas;Beatrix;Jawhead;Nana;Paquito
255419743976189923;Hayabusa;Mathilda;Melissa;Minsitthar;Xavier;Grock;Hanabi;Karrie;Khufra;Lunox
254637819410148348;Beatrix;Fanny;Kaja;Lapu-Lapu;Valentina;Granger;Mathilda;Pharsa;Sun;Wanwan
253682111877375810;Brody;Faramis;Franco;Lancelot;Lapu-Lapu;Cecilion;Julian;Khufra;Martis;Melissa
252478026385875249;Gloo;Harley;Ling;Mathilda;Melissa;Freya;Hanzo;Martis;Valentina;Wanwan
251227623967054425;Aamon;Bane;Kagura;Mathilda;Wanwan;Cecilion;Lesley;Minsitthar;Paquito;Yi Sun-shin
628253021579588307;Alice;Beatrix;Helcurt;Kagura;Mathilda;Claude;Lapu-Lapu;Martis;Minsitthar;Valentina
627626884067306821;Aamon;Khaleed;Khufra;Lesley;Odette;Beatrix;Julian;Lapu-Lapu;Mathilda;Xavier
220669154994233093;Gloo;Hanzo;Kaja;Lesley;Lunox;Lapu-Lapu;Ling;Mathilda;Melissa;Xavier
219671794868623903;Chou;Granger;Mathilda;Melissa;Yve;Brody;Fredrinn;Jawhead;Khufra;Valentina
218601330104669427;Helcurt;Mathilda;Minsitthar;Pharsa;Wanwan;Kadita;Kaja;Karrie;Lapu-Lapu;Martis
217623980231692326;Aamon;Mathilda;Paquito;Vale;Wanwan;Beatrix;Gloo;Lancelot;Lolita;Lunox
216558549169408667;Argus;Claude;Joy;Lylia;Minsitthar;Edith;Hanzo;Harley;Thamuz;Wanwan
658451602357667579;Johnson;Julian;Lapu-Lapu;Moskov;Pharsa;Freya;Leomord;Mathilda;Melissa;Valentina
267075855720660577;Chou;Claude;Gloo;Ling;Lylia;Edith;Khufra;Martis;Melissa;Pharsa
266892464912086494;Benedetta;Franco;Ling;Melissa;Pharsa;Khufra;Martis;Moskov;Saber;Valentina
266693066760399898;Gloo;Irithel;Khufra;Ling;Pharsa;Julian;Kadita;Terizla;Wanwan;Xavier
279715910112915944;Bane;Harith;Kaja;Moskov;Roger;Alice;Bruno;Julian;Natalia;Vexana
278883536861014907;Bane;Brody;Johnson;Karina;Pharsa;Alice;Alucard;Khufra;Layla;Vexana
680244378086548507;Fredrinn;Harley;Kaja;Moskov;Terizla;Alice;Cyclops;Khufra;Lesley;Martis
221644103979850984;Alice;Chou;Claude;Franco;Hanzo;Brody;Minsitthar;Sun;Xavier;Yu Zhong
220492859470992666;Alice;Brody;Diggie;Hayabusa;Yu Zhong;Alucard;Kaja;Lesley;Terizla;Xavier
219722149064560594;Alice;Brody;Estes;Hayabusa;Kadita;Franco;Hilda;Martis;Miya;Vale
277048473428599215;Alice;Edith;Kadita;Melissa;Roger;Claude;Franco;Ling;Minsitthar;Valentina
275775827374152811;Alice;Brody;Kadita;Khufra;Yi Sun-shin;Franco;Gloo;Ling;Lunox;Wanwan
274676861207222068;Alice;Brody;Kadita;Tigreal;Yi Sun-shin;Beatrix;Fanny;Franco;Nana;Terizla
273677791684629128;Alice;Brody;Edith;Kadita;Yi Sun-shin;Aamon;Aurora;Claude;Dyrroth;Floryn
664478150142889346;Guinevere;Hayabusa;Minotaur;Wanwan;Yve;Aamon;Alice;Franco;Gord;Karrie
663719972451027024;Alice;Kagura;Khufra;Martis;Moskov;Brody;Franco;Saber;Vexana;Yu Zhong
591000051506347348;Alice;Franco;Gusion;Hayabusa;Melissa;Edith;Irithel;Martis;Pharsa;Yu Zhong
590489113606879384;Alice;Fredrinn;Karrie;Tigreal;Yve;Brody;Franco;Kadita;Martis;Paquito
707671506662275722;Fanny;Franco;Irithel;Kagura;Yu Zhong;Claude;Martis;Minsitthar;Pharsa;Terizla
706776242204259370;Kaja;Lancelot;Lapu-Lapu;Pharsa;Wanwan;Alice;Beatrix;Johnson;Kadita;Martis
705952742354791948;Alice;Beatrix;Franco;Martis;Xavier;Gusion;Hilda;Kagura;Moskov;X.Borg
705128009849710432;Alice;Beatrix;Lolita;Martis;Xavier;Brody;Cyclops;Helcurt;Khufra;Terizla
628529278169167879;Barats;Hilda;Kadita;Moskov;Valentina;Beatrix;Benedetta;Edith;Grock;Harley
710383194393046456;Badang;Kaja;Lunox;Martis;Wanwan;Aldous;Benedetta;Brody;Gloo;Pharsa
710158687862548634;Benedetta;Carmilla;Cecilion;Franco;Lesley;Beatrix;Gloo;Johnson;Lancelot;Pharsa
709842342046360221;Benedetta;Franco;Kadita;Lapu-Lapu;Lesley;Brody;Julian;Kaja;Terizla;Valentina
709542029343088088;Benedetta;Gloo;Julian;Lesley;Lolita;Brody;Franco;Hayabusa;Pharsa;Terizla
709168118080231606;Alice;Benedetta;Dyrroth;Gloo;Wanwan;Aldous;Change;Claude;Estes;Yi Sun-shin
708792398636143638;Benedetta;Brody;Gloo;Hylos;Pharsa;Franco;Jawhead;Lunox;Phoveus;Yu Zhong
707259683721987299;Beatrix;Hanzo;Kaja;Lapu-Lapu;Pharsa;Arlott;Brody;Franco;Lancelot;Valentina
585588332584689454;Brody;Kaja;Lapu-Lapu;Ling;Pharsa;Aamon;Harley;Khufra;Miya;Zilong
585512749750213500;Cecilion;Chou;Franco;Hayabusa;Lesley;Angela;Arlott;Beatrix;Ling;Pharsa
585396124208256312;Esmeralda;Faramis;Fredrinn;Khufra;Wanwan;Brody;Freya;Kaja;Lancelot;Valentina
585254012330364318;Grock;Kaja;Ling;Lunox;Moskov;Atlas;Brody;Chou;Hayabusa;Pharsa
585155253852358888;Brody;Fanny;Khufra;Minsitthar;Yve;Arlott;Beatrix;Edith;Lancelot;Pharsa
585066734576387340;Beatrix;Grock;Khufra;Valentina;Yi Sun-shin;Clint;Gloo;Helcurt;Lunox;Selena
694272153592441534;Edith;Kadita;Martis;Melissa;Yve;Brody;Gloo;Hanzo;Khufra;Pharsa
694059621430765125;Brody;Hanzo;Lapu-Lapu;Lolita;Valentina;Beatrix;Edith;Kaja;Ling;Pharsa
583159184981399971;Brody;Diggie;Fredrinn;Lapu-Lapu;Valentina;Angela;Fanny;Minsitthar;Wanwan;Xavier
692819157566264103;Brody;Chou;Kaja;Martis;Pharsa;Aldous;Franco;Joy;Kadita;Lesley
692273082539347168;Kaja;Karrie;Lancelot;Thamuz;Valentina;Alice;Brody;Chou;Franco;Martis
691817983509694506;Alice;Brody;Kaja;Lapu-Lapu;Martis;Chou;Minsitthar;Wanwan;Xavier;Yi Sun-shin
577938055232645613;Fredrinn;Kaja;Lapu-Lapu;Valentina;Wanwan;Brody;Grock;Khufra;Ling;Lunox
249797155044348214;Brody;Lolita;Minsitthar;Xavier;Yin;Hanzo;Khufra;Lapu-Lapu;Melissa;Pharsa
249140858271714393;Brody;Khufra;Lapu-Lapu;Valentina;Yin;Freya;Khaleed;Minsitthar;Wanwan;Xavier
230120990738321334;Atlas;Harley;Melissa;Paquito;Zhask;Arlott;Brody;Julian;Kaja;Xavier
230001985784482397;Esmeralda;Fanny;Kadita;Melissa;Zhask;Atlas;Badang;Brody;Hanzo;Yve
229900654621066616;Badang;Balmond;Brody;Julian;Khufra;Aamon;Chou;Franco;Lylia;Wanwan
672599636947598177;Helcurt;Johnson;Kadita;Sun;Wanwan;Brody;Grock;Hanzo;Khufra;Pharsa
672520399095953129;Brody;Esmeralda;Hanzo;Kaja;Valentina;Fredrinn;Grock;Khufra;Pharsa;Wanwan
694524843698335983;Franco;Ling;Minsitthar;Popol and Kupa;Xavier;Atlas;Beatrix;Chou;Faramis;Yi Sun-shin
694277058445093595;Edith;Franco;Karina;Wanwan;Xavier;Atlas;Brody;Faramis;Hilda;Ling
694020288120268159;Chou;Franco;Ling;Popol and Kupa;Xavier;Akai;Freya;Martis;Moskov;Pharsa
693747201214685319;Franco;Hayabusa;Minsitthar;Popol and Kupa;Valentina;Beatrix;Estes;Lapu-Lapu;Ling;Pharsa
261801017406036478;Aamon;Franco;Minsitthar;Wanwan;Xavier;Alice;Chou;Faramis;Lesley;Yu Zhong
261214045700527148;Chou;Gusion;Lunox;Melissa;Silvanna;Aamon;Martis;Selena;Wanwan;Xavier
578774414214197281;Alice;Claude;Dyrroth;Kadita;Yi Sun-shin;Hayabusa;Kaja;Lapu-Lapu;Melissa;Pharsa
254218780925913578;Kaja;Luo Yi;Wanwan;Yin;Yu Zhong;Gloo;Hanabi;Selena;Xavier;Yi Sun-shin
639234939422898909;Fanny;Floryn;Paquito;Popol and Kupa;Valentina;Akai;Lancelot;Moskov;Pharsa;Selena
672182170421389298;Kadita;Lesley;Ling;Sun;Valentina;Franco;Minsitthar;Popol and Kupa;Valir;Xavier
672047480246985550;Grock;Minsitthar;Popol and Kupa;Xavier;Yu Zhong;Barats;Edith;Estes;Hanabi;Valentina
671792500923522006;Alice;Faramis;Ruby;Wanwan;Xavier;Benedetta;Brody;Hanzo;Natalia;Pharsa
671500262758765790;Grock;Khufra;Popol and Kupa;Valentina;Xavier;Edith;Faramis;Franco;Hanabi;Ling
671251768835919823;Fanny;Khufra;Melissa;Popol and Kupa;Xavier;Claude;Edith;Franco;Martis;Nana
671020429012454304;Atlas;Chou;Lancelot;Popol and Kupa;Xavier;Claude;Kagura;Kaja;Lapu-Lapu;Ling
670626318518404472;Edith;Fredrinn;Kaja;Lylia;Moskov;Akai;Arlott;Franco;Popol and Kupa;Xavier
670213370297794511;Gloo;Kaja;Ling;Popol and Kupa;Xavier;Akai;Brody;Cecilion;Chou;Yi Sun-shin
669596136252717195;Dyrroth;Fanny;Grock;Popol and Kupa;Xavier;Claude;Gusion;Selena;Terizla;Valentina
668894811042951494;Badang;Faramis;Hanzo;Khufra;Popol and Kupa;Argus;Brody;Lancelot;Minsitthar;Xavier
667993731199215879;Aldous;Franco;Kimmy;Lancelot;Xavier;Chou;Edith;Julian;Pharsa;Wanwan
649765481971259337;Freya;Hanabi;Martis;Rafaela;Xavier;Alice;Brody;Franco;Lapu-Lapu;Pharsa
637415836087555145;Arlott;Change;Hilda;Ling;Melissa;Clint;Franco;Lapu-Lapu;Nana;Xavier
636701097694924193;Joy;Khufra;Layla;Melissa;Valentina;Alucard;Badang;Gord;Moskov;Valir
713661341066639685;Joy;Layla;Selena;Valentina;Yin;Claude;Estes;Fredrinn;Martis;Pharsa
713394675137164325;Atlas;Brody;Edith;Layla;Pharsa;Chou;Franco;Lesley;Moskov;Xavier
696234086061309826;Franco;Hanzo;Joy;Melissa;Xavier;Layla;Natalia;Saber;Yu Zhong;Zhask
594401429380347485;Aurora;Belerick;Brody;Carmilla;Freya;Atlas;Ling;Martis;Melissa;Valir
594192320307606056;Franco;Freya;Irithel;Martis;Valir;Alice;Hayabusa;Khufra;Layla;Pharsa
593861431732153344;Grock;Hanzo;Layla;Pharsa;Selena;Arlott;Hanabi;Ling;Ruby;Vexana
593527970471290444;Brody;Julian;Lapu-Lapu;Layla;Minotaur;Chou;Claude;Franco;Hayabusa;Zhask
593298662167355887;Argus;Hanabi;Kaja;Kimmy;Xavier;Beatrix;Estes;Fredrinn;Joy;Pharsa
220037313763415270;Claude;Harley;Kaja;Khaleed;Martis;Brody;Diggie;Fredrinn;Lylia;Yu Zhong
219807313969745940;Aldous;Kaja;Layla;Valentina;Yin;Diggie;Esmeralda;Granger;Valir;Wanwan
219540927213144895;Cecilion;Edith;Fredrinn;Hylos;Layla;Akai;Dyrroth;Hanzo;Karrie;Xavier
219154569135064407;Claude;Fredrinn;Kaja;Pharsa;Terizla;Cecilion;Dyrroth;Hanzo;Hylos;Layla
218799362454782120;Cyclops;Fredrinn;Khufra;Lapu-Lapu;Melissa;Alice;Edith;Kaja;Pharsa;Wanwan
585047261192572906;Aamon;Atlas;Eudora;Layla;Yu Zhong;Guinevere;Harley;Moskov;Natalia;Xavier
584285948174584616;Clint;Cyclops;Helcurt;Johnson;Martis;Beatrix;Dyrroth;Grock;Lolita;Valentina
668533058830517605;Aamon;Kaja;Layla;Terizla;Vexana;Gloo;Hayabusa;Lolita;Melissa;Yve
667756082066800903;Brody;Fredrinn;Gloo;Kadita;Yve;Claude;Kaja;Natalia;Pharsa;Yin
649315798895366923;Claude;Floryn;Joy;Kadita;Zilong;Franco;Lancelot;Lesley;Minsitthar;Xavier
648574865497197448;Aamon;Chou;Kaja;Pharsa;Wanwan;Franco;Martis;Moskov;Valentina;Zilong
263954750229513823;Aamon;Karrie;Pharsa;Valir;Zilong;Alice;Beatrix;Franco;Fredrinn;Lylia
263317209579061532;Argus;Clint;Fredrinn;Rafaela;Xavier;Akai;Esmeralda;Lesley;Natalia;Valentina
249464806178045479;Claude;Faramis;Kadita;Roger;Zilong;Brody;Joy;Natalia;Valir;Yi Sun-shin
619450267061204895;Gloo;Joy;Julian;Khufra;Wanwan;Beatrix;Kaja;Martis;Vexana;Zilong
247643198878659143;Chou;Martis;Pharsa;Wanwan;Zilong;Cecilion;Hanabi;Lancelot;Lapu-Lapu;Minsitthar
283380642496040067;Edith;Faramis;Granger;Natan;Zilong;Atlas;Beatrix;Gusion;Hayabusa;Martis
282323045454104331;Aamon;Cyclops;Hanabi;Khufra;Martis;Brody;Franco;Gusion;Xavier;Zilong
281114188253937831;Beatrix;Hylos;Joy;Kimmy;Xavier;Brody;Hilda;Khufra;Martis;Valentina
275788991447602140;Alice;Floryn;Gatotkaca;Melissa;Terizla;Claude;Gloo;Hayabusa;Valir;Xavier
264710514149570569;Akai;Chou;Claude;Kadita;Yin;Argus;Beatrix;Franco;Hayabusa;Yve
264122511651910440;Aamon;Franco;Layla;Xavier;Zilong;Akai;Cecilion;Hayabusa;Martis;Melissa
649993639223764670;Akai;Cyclops;Franco;Joy;Moskov;Atlas;Badang;Beatrix;Kagura;Martis
254646950508471965;Estes;Fanny;Natan;Xavier;Zilong;Angela;Clint;Odette;Paquito;Saber
711644853920964451;Claude;Estes;Martis;Xavier;Zilong;Franco;Karrie;Lancelot;Lancelot;Lylia
646407066655804888;Benedetta;Brody;Chou;Martis;Yve;Fanny;Gloo;Khufra;Lesley;Valentina
